data,setmana_epidemiologica,any,codi_regio,nom_regio,codi_ambit,nom_ambit,codi_abs,nom_abs,diagnostic,sexe,grup_edat,index_socioeconomic,casos,poblacio
2013-12-05,49,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,15 a 19,2,2,156
2013-07-02,27,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,35 a 39,2,1,395
2013-07-01,27,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,50 a 54,2,1,250
2013-11-06,45,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,45 a 49,2,2,309
2013-01-21,4,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Dona,10 a 14,2,1,216
2013-12-05,49,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,30 a 34,2,1,262
2013-01-28,5,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Dona,30 a 34,2,1,251
2012-12-31,1,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-10-10,41,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,318
2013-06-04,23,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-10-01,40,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,50 a 54,2,1,250
2013-02-14,7,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,15 a 19,2,2,156
2013-11-07,45,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-09-15,37,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-10-17,42,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-09-05,36,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,30 a 34,2,1,262
2013-11-25,48,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-07-29,31,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,10 a 14,2,1,216
2013-10-02,40,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-09-03,36,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,309
2013-11-11,46,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,15 a 19,2,1,156
2013-02-18,8,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Dona,30 a 34,2,1,251
2013-11-12,46,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,50 a 54,2,1,250
2013-12-11,50,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,30 a 34,2,2,262
2013-01-24,4,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-07-05,27,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-01-18,3,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,10 a 14,2,1,216
2013-09-13,37,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-04-18,16,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-12-09,50,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,50 a 54,2,1,247
2013-06-27,26,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,50 a 54,2,1,250
2013-12-19,51,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,50 a 54,2,1,247
2013-01-30,5,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,309
2013-11-16,46,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,30 a 34,2,1,251
2013-12-17,51,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,45 a 49,2,1,318
2013-01-28,5,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,30 a 34,2,1,251
2013-11-15,46,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,30 a 34,2,1,262
2013-10-03,40,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,15 a 19,2,1,156
2013-05-11,19,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,50 a 54,2,1,250
2013-07-29,31,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-07-16,29,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,50 a 54,2,1,247
2013-03-09,10,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-02-11,7,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,35 a 39,2,1,395
2013-05-24,21,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-09-20,38,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-01-20,3,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Pneumònia,Home,50 a 54,2,1,247
2013-09-13,37,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-07-05,27,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-02-13,7,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-08-06,32,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,309
2013-09-03,36,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,45 a 49,2,1,309
2013-11-18,47,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-03-03,9,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Pneumònia,Dona,15 a 19,2,1,156
2013-02-26,9,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,70 a 74,2,1,82
2013-08-23,34,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,50 a 54,2,1,247
2013-05-10,19,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,15 a 19,2,1,156
2013-10-24,43,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-10-14,42,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,30 a 34,2,1,262
2013-07-09,28,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,30 a 34,2,1,262
2013-12-11,50,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-05-10,19,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,70 a 74,2,1,82
2013-12-04,49,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-03-18,12,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,50 a 54,2,1,247
2013-06-26,26,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-09-16,38,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,1 i 2,2,1,92
2013-12-18,51,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,15 a 19,2,1,156
2013-11-04,45,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-10-16,42,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,2,309
2013-02-18,8,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,30 a 34,2,1,251
2013-05-15,20,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,45 a 49,2,1,318
2013-01-02,1,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,318
2013-02-06,6,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Pneumònia,Dona,10 a 14,2,1,216
2013-09-30,40,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-03-04,10,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,35 a 39,2,1,395
2013-12-16,51,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,10 a 14,2,1,216
2013-08-21,34,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,309
2013-02-26,9,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-11-20,47,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,50 a 54,2,1,250
2013-03-08,10,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,30 a 34,2,1,251
2013-09-24,39,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-11-21,47,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Dona,30 a 34,2,1,251
2013-12-17,51,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-05-14,20,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,30 a 34,2,1,251
2013-03-22,12,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,50 a 54,2,1,250
2013-01-04,1,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,30 a 34,2,1,262
2013-02-15,7,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,318
2013-03-27,13,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,30 a 34,2,1,262
2013-09-04,36,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,50 a 54,2,1,250
2013-02-18,8,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-02-18,8,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-09-09,37,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,30 a 34,2,1,262
2013-02-26,9,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,15 a 19,2,1,156
2013-07-29,31,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-03-22,12,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,2,156
2013-09-27,39,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-03-22,12,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,2,395
2013-02-05,6,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-02-19,8,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-02-19,8,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Dona,35 a 39,2,1,395
2013-01-29,5,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Dona,35 a 39,2,1,395
2013-11-28,48,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-11-15,46,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,318
2013-01-08,2,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,309
2013-04-26,17,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-02-27,9,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-10-29,44,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis estreptocòccica,Dona,30 a 34,2,1,251
2013-05-10,19,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-06-04,23,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,35 a 39,2,1,395
2013-04-10,15,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-05-23,21,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,50 a 54,2,1,247
2013-08-14,33,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,10 a 14,2,1,216
2013-12-27,52,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,2,318
2013-03-12,11,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,318
2013-04-29,18,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,50 a 54,2,1,247
2013-08-26,35,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,50 a 54,2,1,247
2013-11-16,46,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-11-06,45,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,318
2013-06-26,26,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,10 a 14,2,1,216
2013-01-18,3,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-07-16,29,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Pneumònia,Dona,50 a 54,2,1,250
2013-09-25,39,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,309
2013-10-05,40,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-11-08,45,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-03-09,10,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,10 a 14,2,1,216
2013-02-08,6,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,50 a 54,2,1,250
2013-10-10,41,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-02-07,6,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-02-19,8,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,45 a 49,2,2,309
2013-12-09,50,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,70 a 74,2,1,82
2013-12-11,50,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,309
2013-01-31,5,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Grip,Home,50 a 54,2,1,247
2013-12-05,49,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,2,156
2013-10-05,40,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,35 a 39,2,1,395
2013-12-11,50,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-03-06,10,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,309
2013-06-25,26,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-03-18,12,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,50 a 54,2,1,247
2013-06-10,24,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,30 a 34,2,1,262
2013-05-15,20,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,318
2013-11-19,47,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,2,251
2013-03-28,13,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,45 a 49,2,1,318
2013-02-20,8,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,45 a 49,2,1,309
2013-06-25,26,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,35 a 39,2,1,395
2013-12-23,52,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,30 a 34,2,1,262
2013-05-14,20,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-02-28,9,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-05-11,19,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,50 a 54,2,1,250
2013-05-29,22,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,30 a 34,2,1,251
2013-02-05,6,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,50 a 54,2,1,247
2013-03-02,9,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-01-28,5,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-06-03,23,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-01-15,3,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,50 a 54,2,1,247
2013-10-03,40,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-11-19,47,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,40 a 44,2,1,337
2013-01-10,2,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,309
2013-12-16,51,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,2,216
2013-04-15,16,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,50 a 54,2,1,250
2013-12-18,51,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,1,309
2013-12-09,50,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Home,50 a 54,2,1,247
2013-02-28,9,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,50 a 54,2,1,250
2013-12-06,49,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-02-06,6,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Home,30 a 34,2,1,262
2013-11-26,48,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,10 a 14,2,1,216
2013-12-13,50,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-07-05,27,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Faringoamigdalitis,Dona,10 a 14,2,1,216
2013-12-24,52,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,30 a 34,2,1,251
2013-02-19,8,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,45 a 49,2,2,309
2013-04-15,16,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,35 a 39,2,1,395
2013-04-10,15,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,15 a 19,2,1,156
2013-03-25,13,2013,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,373,Begues,Altres IRA,Dona,50 a 54,2,1,250
