date;c6h6;co;no;no2;nox;o3;so2
2013-04-29;;0,21;2,83;22,71;;56,88;1,71
2013-04-30;;0,21;4,38;16,17;;69,92;1,71
2013-05-01;;0,2;2,38;10,79;;79,33;1,08
2013-05-02;;0,25;9,38;28,38;;70,17;2,67
2013-05-03;;0,2;3,0;15,04;;80,0;1,33
2013-05-04;;0,21;3,83;17,42;;77,92;1,92
2013-05-05;;0,2;3,08;12,83;;79,17;2,08
2013-05-06;;0,23;5,92;19,33;;72,25;1,88
2013-05-07;;0,24;6,5;29,27;;69,86;3,45
2013-05-08;;0,23;5,71;31,13;;72,25;3,46
2013-05-09;;0,22;6,17;22,58;;59,5;3,17
2013-05-10;;0,2;4,46;15,42;;59,75;2,08
2013-05-11;;0,2;3,21;8,83;;85,13;2,29
2013-05-12;;0,2;2,75;8,25;;77,08;1,88
2013-05-13;;0,21;4,25;12,46;;70,29;2,17
2013-05-14;;0,23;6,25;18,46;;54,04;2,75
2013-05-15;;0,23;8,08;23,29;;49,71;4,29
2013-05-16;;0,2;3,58;11,25;;71,0;3,83
2013-05-17;;0,21;5,79;17,71;;56,96;4,25
2013-05-18;;0,2;2,75;9,0;;;3,29
2013-05-19;;0,2;2,08;8,46;;;2,33
2013-05-20;;0,2;3,25;11,54;;;2,17
2013-05-21;;0,2;3,92;13,33;;;2,33
2013-05-22;;0,21;3,33;13,75;;84,9;3,25
2013-05-23;;0,2;3,0;9,18;;77,24;3,14
2013-05-24;;0,2;2,79;9,21;;93,25;2,38
2013-05-25;;0,2;2,29;9,08;;91,13;3,38
2013-05-26;;0,2;2,63;9,54;;91,08;2,92
2013-05-27;;0,2;4,0;12,0;;77,92;3,0
2013-05-28;;0,23;5,5;14,5;;62,17;4,0
2013-05-29;;0,2;2,58;10,21;;76,29;3,67
2013-05-30;;0,2;2,46;10,17;;77,83;3,38
2013-05-31;;0,2;2,83;13,92;;102,5;3,58
2013-06-01;;0,2;1,67;11,79;;109,83;2,75
2013-06-02;;0,2;2,67;7,75;;104,0;2,83
2013-06-03;;0,2;4,63;14,83;;82,38;3,21
2013-06-04;;0,21;6,55;16,5;;84,86;3,86
2013-06-05;;0,21;;19,17;;73,21;1,0
2013-06-06;;0,2;3,09;20,22;;74,46;1,08
2013-06-07;;0,21;4,71;11,17;;76,46;1,0
2013-06-08;;0,2;2,79;5,04;;80,21;1,0
2013-06-09;;0,2;2,5;4,0;;72,25;1,13
2013-06-10;;0,2;3,42;9,13;;80,13;1,0
2013-06-11;;0,21;6,46;16,33;;73,17;1,33
2013-06-12;;0,21;3,7;12,13;;85,52;1,0
2013-06-13;;0,21;5,25;16,0;;85,17;1,21
2013-06-14;;0,2;3,71;9,54;;67,33;1,08
2013-06-15;;0,2;3,63;14,08;;72,96;1,46
2013-06-16;;0,2;3,0;16,33;;79,25;1,54
2013-06-17;;0,2;3,79;15,92;;85,75;1,17
2013-06-18;;0,2;4,23;14,36;;74,61;1,23
2013-06-19;;0,2;1,92;9,87;;86,17;1,0
2013-06-20;;0,2;1,67;9,13;;85,63;1,0
2013-06-21;;0,2;4,0;20,67;;78,67;1,33
2013-06-22;;0,2;1,79;11,33;;79,0;1,0
2013-06-23;;0,2;2,17;11,46;;77,63;1,08
2013-06-24;;0,2;1,08;6,17;;79,33;1,04
2013-06-25;;0,2;2,67;11,0;;79,83;1,0
2013-06-26;;0,2;2,83;12,58;;71,13;1,0
2013-06-27;;0,2;4,83;17,04;;79,5;1,21
2013-06-28;;0,2;3,13;14,63;;88,04;1,17
2013-06-29;;0,2;2,21;11,13;;94,17;1,04
2013-06-30;;0,2;1,96;10,67;;85,71;1,08
2013-07-01;;0,2;5,25;25,08;;82,58;1,96
2013-07-02;;0,2;4,22;20,04;;67,04;1,61
2013-07-03;;0,21;3,67;15,63;;61,58;2,38
2013-07-04;;0,2;2,96;11,5;;57,79;2,13
2013-07-05;;0,21;2,71;13,0;;58,33;2,79
2013-07-06;;0,2;1,67;16,46;;84,21;2,88
2013-07-07;;0,2;1,21;14,88;;102,5;3,29
2013-07-08;;0,21;1,88;30,21;;95,67;5,04
2013-07-09;;0,22;3,67;29,29;;90,79;4,04
2013-07-10;;0,21;4,69;8,5;;95,57;2,33
2013-07-11;;0,24;1,45;14,45;;76,91;2,86
2013-07-12;;0,23;3,0;7,08;;72,46;2,79
2013-07-13;;0,2;1,38;2,63;;80,21;2,67
2013-07-14;;0,2;1,46;5,25;;110,29;3,88
2013-07-15;;0,2;3,39;10,39;;103,67;2,54
2013-07-16;;0,21;5,7;14,52;;72,74;1,95
2013-07-17;;0,21;4,67;15,38;;79,63;2,08
2013-07-18;;0,2;3,54;9,25;;105,08;1,63
2013-07-19;;0,2;3,96;11,88;;92,83;1,75
2013-07-20;;0,2;3,92;11,83;;96,04;2,04
2013-07-21;;0,2;4,04;12,46;;86,33;2,93
2013-07-22;;0,21;4,71;13,46;;84,67;3,75
2013-07-23;;0,21;4,29;10,38;;88,04;3,83
2013-07-24;;0,21;4,67;11,38;;83,67;4,42
2013-07-25;;0,21;5,42;10,08;;65,42;2,36
2013-07-26;;0,21;6,08;17,46;;66,54;2,5
2013-07-27;;0,22;4,42;9,38;;94,63;2,13
2013-07-28;;0,2;3,58;6,25;;83,83;2,33
2013-07-29;;0,21;5,38;12,0;;77,58;1,71
2013-07-30;;0,2;4,08;9,63;;77,75;1,13
2013-07-31;;0,2;4,75;11,75;;71,75;2,13
2013-08-01;;0,2;3,88;9,25;;68,5;1,59
2013-08-02;;0,21;;;;74,79;1,67
2013-08-03;;0,2;;;;67,5;1,83
2013-08-04;;0,21;;;;64,33;2,04
2013-08-05;;0,2;;;;72,79;2,17
2013-08-06;;0,23;;;;62,5;2,47
2013-08-07;;0,25;;;;62,0;3,86
2013-08-08;;0,2;;;;86,71;2,67
2013-08-09;;0,2;;;;76,71;1,96
2013-08-10;;0,2;;;;75,92;2,13
2013-08-11;;0,2;;;;68,96;2,17
2013-08-12;;0,2;;;;69,54;3,08
2013-08-13;;0,21;;;;74,92;4,04
2013-08-14;;0,21;;;;79,92;2,67
2013-08-15;;0,2;;;;81,54;2,54
2013-08-16;;0,2;;;;65,47;2,91
2013-08-17;;0,2;;;;95,5;3,25
2013-08-18;;0,2;;;;80,38;3,38
2013-08-19;;0,21;;;;65,53;2,19
2013-08-20;;0,2;;;;72,58;2,08
2013-08-21;;0,2;;5,5;;75,29;2,63
2013-08-22;;0,2;7,0;6,33;;90,25;2,71
2013-08-23;;0,2;5,78;7,35;;84,0;2,32
2013-08-24;;0,2;3,33;6,04;;81,0;2,13
2013-08-25;;0,2;4,13;4,04;;67,96;1,96
2013-08-26;;0,2;4,23;12,36;;51,45;1,9
2013-08-27;;0,2;1,74;5,95;;62,96;2,04
2013-08-28;;0,2;1,18;7,45;;68,26;2,04
2013-08-29;;0,21;1,16;11,05;;72,96;1,75
2013-08-30;;0,21;2,21;16,67;;92,25;2,0
2013-08-31;;0,2;1,13;13,17;;104,0;1,79
2013-09-01;;0,2;1,08;13,21;;110,54;2,25
2013-09-02;;0,21;2,26;21,22;;78,08;2,67
2013-09-03;;0,21;3,83;24,33;;68,96;1,83
2013-09-04;;0,2;1,88;16,63;;79,5;1,88
2013-09-05;;0,21;3,13;14,92;;77,21;2,33
2013-09-06;;0,22;2,63;12,13;;74,88;2,88
2013-09-07;;0,21;;;;61,79;2,5
2013-09-08;;0,2;;;;60,0;2,25
2013-09-09;;0,21;;;;47,29;2,17
2013-09-10;;0,2;1,38;15,23;;61,04;3,29
2013-09-11;;0,2;1,21;10,67;;45,71;2,75
2013-09-12;;0,2;1,27;12,82;;62,96;3,46
2013-09-13;;0,2;1,65;15,43;;76,83;3,05
2013-09-14;;0,2;1,67;10,58;;69,5;1,0
2013-09-15;;0,2;1,08;8,88;;65,38;1,0
2013-09-16;;0,2;1,54;11,21;;61,58;1,54
2013-09-17;;0,21;3,75;17,29;;56,67;1,52
2013-09-18;;0,2;1,96;10,79;;54,75;1,92
2013-09-19;;0,2;2,08;12,58;;48,21;1,75
2013-09-20;;0,2;1,92;11,58;;57,79;1,42
2013-09-21;;0,2;1,38;15,29;;58,96;1,92
2013-09-22;;0,2;1,42;13,0;;61,5;1,33
2013-09-23;;0,21;3,21;16,13;;56,42;1,75
2013-09-24;;0,2;2,0;10,88;;66,75;1,83
2013-09-25;;0,24;5,79;14,5;;56,67;2,5
2013-09-26;;0,2;1,25;10,08;;59,63;2,13
2013-09-27;;0,24;5,65;19,0;;44,43;3,57
2013-09-28;;0,21;1,96;17,08;;51,71;3,29
2013-09-29;;0,2;1,04;7,92;;64,54;3,42
2013-09-30;;0,23;6,42;18,38;;44,13;4,13
2013-10-01;;0,22;3,54;21,63;;51,0;4,58
2013-10-02;;0,23;5,67;26,67;;40,96;4,38
2013-10-03;;0,2;2,58;16,42;;47,54;3,0
2013-10-04;;0,23;7,5;40,55;;48,67;3,17
2013-10-05;;0,2;5,71;26,17;;55,17;3,0
2013-10-06;;0,2;14,33;25,29;;59,33;3,13
2013-10-07;;0,2;13,09;28,09;;58,46;3,04
2013-10-08;;0,23;7,58;15,63;;44,87;3,05
2013-10-09;;0,25;2,0;3,33;;40,41;1,0
2013-10-10;;0,21;6,0;29,2;;60,53;2,13
2013-10-11;;0,2;6,04;23,33;;46,0;1,29
2013-10-12;;0,22;4,33;17,38;;46,83;1,42
2013-10-13;;0,21;4,21;15,83;;61,17;1,88
2013-10-14;;0,28;11,25;25,33;;44,46;2,83
2013-10-15;;0,28;11,71;24,92;;42,54;2,63
2013-10-16;;0,26;9,21;28,08;;24,38;3,54
2013-10-17;;0,23;5,42;26,38;;28,65;3,0
2013-10-18;;0,24;7,92;16,13;;47,21;2,38
2013-10-19;;0,22;6,33;17,5;;35,63;2,54
2013-10-20;;0,2;3,46;11,5;;50,08;1,83
2013-10-21;;0,25;10,13;19,33;;43,96;2,33
2013-10-22;;0,22;5,79;17,38;;47,29;3,25
2013-10-23;;0,23;5,71;17,42;;45,54;3,08
2013-10-24;;0,22;7,25;24,96;;46,83;2,92
2013-10-25;;0,24;10,18;25,95;;37,48;4,35
2013-10-26;;0,2;2,79;12,83;;56,0;3,0
2013-10-27;;0,2;2,96;11,83;;52,54;3,08
2013-10-28;;0,25;9,42;18,83;;48,83;4,54
2013-10-29;;0,23;9,04;23,25;;27,38;4,21
2013-10-30;;0,22;9,33;23,83;;31,33;3,92
2013-10-31;;0,22;5,0;20,46;;43,92;3,25
2013-11-01;;0,2;3,33;14,29;;60,13;3,96
2013-11-02;;0,22;4,29;19,83;;50,21;5,38
2013-11-03;;0,2;3,21;16,5;;47,75;4,71
2013-11-04;;0,21;3,0;9,46;;54,54;4,71
2013-11-05;;0,24;11,17;20,78;;46,83;3,74
2013-11-06;;0,25;9,13;26,63;;28,21;1,17
2013-11-07;;0,22;8,08;22,25;;29,21;1,48
2013-11-08;;0,26;11,46;21,67;;32,54;2,29
2013-11-09;;0,21;4,25;16,0;;49,46;1,38
2013-11-10;;0,2;1,46;8,25;;59,96;1,04
2013-11-11;;0,22;6,88;21,38;;39,08;1,92
2013-11-12;;0,27;15,54;28,42;;29,21;2,58
2013-11-13;;0,21;5,46;23,21;;29,17;2,5
2013-11-14;;0,23;9,13;21,92;;28,5;1,88
2013-11-15;;0,2;3,88;21,29;;52,88;1,83
2013-11-16;;0,2;2,42;17,83;;43,5;2,08
2013-11-17;;0,22;2,54;13,75;;53,17;2,33
2013-11-18;;0,25;4,63;23,67;;45,08;4,13
2013-11-19;;0,24;6,83;15,58;;40,21;4,38
2013-11-20;;0,21;2,46;12,96;;60,33;3,04
2013-11-21;;0,2;1,54;10,63;;60,75;3,54
2013-11-22;;0,22;4,32;14,36;;54,13;3,22
2013-11-23;;0,25;5,79;16,79;;44,21;3,04
2013-11-24;;0,3;7,46;21,08;;23,04;2,13
2013-11-25;;0,3;11,63;25,42;;22,17;2,17
2013-11-26;;0,25;8,54;23,67;;37,42;1,83
2013-11-27;;0,2;6,18;17,86;;44,91;1,75
2013-11-28;;0,23;5,46;15,88;;43,38;1,13
2013-11-29;;0,26;8,88;25,29;;24,25;2,67
2013-11-30;;0,27;5,25;20,29;;23,92;2,17
2013-12-01;;0,24;3,58;13,08;;45,04;2,38
2013-12-02;;0,22;4,95;16,73;;34,09;2,22
2013-12-03;;0,31;14,08;33,21;;34,38;2,17
2013-12-04;;0,47;38,96;43,75;;12,43;3,83
2013-12-05;;0,32;18,83;27,67;;31,79;2,29
2013-12-06;;0,22;6,58;16,25;;42,29;1,29
2013-12-07;;0,4;19,17;32,88;;21,58;2,75
2013-12-08;;0,35;8,75;26,96;;30,46;1,75
2013-12-09;;0,5;26,58;38,58;;21,21;2,5
2013-12-10;;0,48;27,25;41,04;;16,38;2,46
2013-12-11;;0,38;14,54;38,88;;22,13;1,42
2013-12-12;;0,52;41,17;45,25;;15,54;3,54
2013-12-13;;0,4;20,88;34,29;;10,71;2,96
2013-12-14;;0,42;20,92;37,71;;17,54;3,13
2013-12-15;;0,44;14,04;35,75;;21,63;1,92
2013-12-16;;0,33;9,04;39,25;;31,21;2,0
2013-12-17;;0,46;19,32;43,23;;25,35;6,5
2013-12-18;;0,41;19,92;29,38;;31,13;5,17
2013-12-19;;0,57;41,63;40,13;;21,29;6,87
2013-12-20;;0,49;22,17;33,38;;9,08;2,88
2013-12-21;;0,43;13,67;27,21;;23,92;1,29
2013-12-22;;0,5;17,58;32,54;;17,88;2,38
2013-12-23;;0,49;25,04;37,29;;18,29;3,13
2013-12-24;;0,53;34,42;30,04;;28,75;4,46
2013-12-25;;0,31;4,13;9,63;;64,63;4,42
2013-12-26;;0,21;3,04;4,75;;73,67;3,0
2013-12-27;;0,41;17,0;26,25;;35,92;3,42
2013-12-28;;0,43;18,67;20,46;;35,42;4,21
2013-12-29;;0,32;5,29;15,04;;48,83;1,71
2013-12-30;;0,43;18,63;32,79;;23,96;2,58
2013-12-31;;0,5;25,58;38,96;;16,63;4,08
2014-01-01;;0,53;17,08;28,54;;26,33;3,96
2014-01-02;;0,7;51,46;48,5;;5,92;7,42
2014-01-03;;0,66;39,83;39,08;;9,54;6,83
2014-01-04;;0,38;7,96;18,71;;32,42;5,04
2014-01-05;;0,27;5,0;9,5;;65,17;3,67
2014-01-06;;0,42;10,21;23,88;;25,17;4,54
2014-01-07;;0,51;21,67;29,33;;13,71;5,17
2014-01-08;;0,51;20,13;29,67;;12,42;5,58
2014-01-09;;0,54;28,0;31,04;;14,33;5,67
2014-01-10;;0,51;17,68;39,91;;11,43;4,82
2014-01-11;;0,42;7,5;29,58;;31,92;2,46
2014-01-12;;0,43;7,92;17,42;;36,08;1,21
2014-01-13;;0,44;17,54;20,04;;24,46;2,58
2014-01-14;;0,34;9,59;13,23;;48,5;2,46
2014-01-15;;0,37;10,42;19,96;;32,83;2,0
2014-01-16;;0,56;30,74;29,87;;12,26;5,09
2014-01-17;;0,49;20,25;27,17;;27,54;4,5
2014-01-18;;0,42;8,33;19,54;;33,29;3,79
2014-01-19;;0,38;7,54;14,88;;39,96;4,46
2014-01-20;;0,32;6,21;9,42;;56,75;2,63
2014-01-21;;0,4;13,63;21,33;;43,63;2,38
2014-01-22;;0,44;14,17;21,46;;25,25;2,96
2014-01-23;;0,43;8,86;17,67;;24,83;1,83
2014-01-24;;0,35;6,88;14,63;;45,58;2,33
2014-01-25;;0,48;7,92;17,13;;29,42;2,83
2014-01-26;;0,41;8,25;15,88;;32,71;2,83
2014-01-27;;0,32;6,33;11,33;;57,46;4,13
2014-01-28;;0,3;5,52;7,83;;70,13;3,5
2014-01-29;;0,4;13,04;33,96;;37,21;5,88
2014-01-30;;0,38;8,57;20,78;;46,46;4,43
2014-01-31;;0,4;5,65;19,0;;33,22;2,83
2014-02-01;;0,58;18,5;27,0;;6,42;3,0
2014-02-02;;0,31;1,83;7,21;;55,46;1,25
2014-02-03;;0,36;5,17;20,78;;38,89;2,79
2014-02-04;;0,35;4,83;23,04;;34,71;2,88
2014-02-05;;0,34;4,08;15,0;;65,67;4,13
2014-02-06;;0,47;26,33;37,79;;44,42;5,58
2014-02-07;;0,37;7,29;22,04;;54,17;4,5
2014-02-08;;0,31;2,04;7,46;;67,67;4,71
2014-02-09;;0,31;1,46;8,67;;69,88;4,33
2014-02-10;;0,36;7,54;16,75;;54,33;5,75
2014-02-11;;0,3;1,57;6,27;;74,08;3,33
2014-02-12;;0,33;;16,77;;57,65;3,33
2014-02-13;;0,41;11,25;21,68;;46,61;4,57
2014-02-14;;0,4;3,79;19,0;;46,46;5,5
2014-02-15;;0,44;12,25;23,67;;26,0;8,5
2014-02-16;;0,35;1,13;4,79;;56,79;4,58
2014-02-17;;0,48;13,5;19,63;;29,54;5,5
2014-02-18;;0,41;3,73;23,23;;33,08;6,21
2014-02-19;;0,37;10,09;14,68;;43,67;4,92
2014-02-20;;0,41;7,88;23,96;;43,5;4,54
2014-02-21;;0,36;9,24;26,67;;29,61;4,65
2014-02-22;;0,25;3,0;24,0;;22,0;3,0
2014-02-23;;0,27;;;;;
2014-02-24;;0,34;;;;;3,57
2014-02-25;;0,36;4,0;16,6;;80,2;5,09
2014-02-26;;0,23;4,08;15,92;;61,4;3,92
2014-02-27;;0,28;8,96;23,54;;42,42;4,04
2014-02-28;;0,28;11,46;15,5;;52,46;5,08
2014-03-01;;0,22;5,04;5,5;;73,67;4,71
2014-03-02;;0,26;6,79;11,29;;54,75;5,92
2014-03-03;;0,23;7,33;8,29;;68,17;5,63
2014-03-04;;0,2;4,48;3,74;;81,04;4,08
2014-03-05;;0,26;4,08;13,92;;55,83;6,25
2014-03-06;;0,34;13,58;18,08;;44,5;4,5
2014-03-07;;0,43;16,64;28,05;;46,5;5,5
2014-03-08;;0,39;3,67;18,42;;56,13;4,38
2014-03-09;;0,33;1,21;10,25;;82,29;4,04
2014-03-10;;0,35;5,13;14,65;;67,46;4,5
2014-03-11;;0,38;3,0;21,7;;55,48;5,78
2014-03-12;;0,35;3,22;23,83;;65,85;3,32
2014-03-13;;0,28;2,85;29,35;;72,86;2,26
2014-03-14;;0,34;4,0;38,45;;61,96;3,21
2014-03-15;;0,36;7,38;41,08;;60,5;3,79
2014-03-16;;0,31;2,5;17,54;;74,54;3,83
2014-03-17;;0,27;16,58;46,83;;44,17;5,13
2014-03-18;;0,32;6,96;34,25;45,3;61,52;5,5
2014-03-19;;0,3;5,13;30,08;;56,08;3,59
2014-03-20;;0,27;5,33;27,63;;62,17;2,43
2014-03-21;;0,23;6,29;19,38;28,75;70,79;2,25
2014-03-22;;0,21;2,63;14,67;18,42;86,25;4,38
2014-03-23;;0,2;2,46;6,79;10,04;78,71;3,0
2014-03-24;;0,2;3,61;13,65;18,91;74,96;3,74
2014-03-25;;0,22;3,17;9,65;14,22;75,21;3,79
2014-03-26;;0,24;4,75;13,75;20,67;67,17;4,33
2014-03-27;;0,26;4,04;13,08;18,79;68,21;3,0
2014-03-28;;0,3;6,33;20,38;29,63;67,79;1,7
2014-03-29;;0,26;2,42;10,33;13,83;96,17;2,21
2014-03-30;;0,3;3,04;11,22;15,57;82,3;2,09
2014-03-31;;0,32;5,46;14,88;23,04;65,83;2,38
2014-04-01;;0,32;9,96;16,91;32,04;59,0;3,13
2014-04-02;;0,34;4,04;33,63;39,38;62,33;
2014-04-03;;0,34;3,46;31,33;36,38;61,13;2,82
2014-04-04;;0,4;3,63;14,0;19,13;70,0;1,83
2014-04-05;;0,42;4,71;20,75;27,67;61,46;1,67
2014-04-06;;0,41;3,13;17,79;22,33;64,25;1,83
2014-04-07;;0,41;6,33;20,58;29,88;64,08;1,54
2014-04-08;;0,42;4,71;26,25;33,08;56,08;1,88
2014-04-09;;0,44;11,29;25,0;42,04;57,58;2,79
2014-04-10;;0,41;9,38;28,46;42,75;59,32;3,82
2014-04-11;;0,43;6,71;31,33;41,38;64,88;5,38
2014-04-12;;0,4;3,25;22,58;27,33;68,92;3,88
2014-04-13;;0,4;2,71;14,63;18,46;69,83;3,83
2014-04-14;;0,42;8,54;33,46;46,04;62,87;4,91
2014-04-15;;0,42;4,75;31,29;38,29;67,5;6,5
2014-04-16;;0,41;3,67;22,46;27,83;74,71;5,29
2014-04-17;;0,4;2,42;17,29;20,79;83,83;4,54
2014-04-18;;0,4;2,29;15,08;18,38;81,88;5,83
2014-04-19;;0,4;2,38;18,17;21,63;79,13;6,46
2014-04-20;;0,4;2,08;15,92;19,04;79,79;7,0
2014-04-21;;0,4;2,21;18,21;21,29;68,5;7,38
2014-04-22;;0,4;3,17;22,04;26,58;58,79;6,25
2014-04-23;;0,42;4,58;17,17;23,83;61,75;4,88
2014-04-24;;0,42;6,92;20,83;31,21;68,63;5,5
2014-04-25;;0,4;3,0;12,96;17,54;73,96;5,39
2014-04-26;;0,46;3,33;13,88;18,58;75,46;5,79
2014-04-27;;0,41;2,29;7,63;10,92;90,25;5,5
2014-04-28;;0,48;3,21;17,21;21,63;78,83;6,29
2014-04-29;;0,5;4,25;17,13;23,58;68,33;5,75
2014-04-30;;0,51;5,21;23,75;31,29;57,04;6,96
2014-05-01;;0,47;2,42;9,92;13,21;73,96;6,17
2014-05-02;;0,5;2,83;13,54;17,67;69,83;7,13
2014-05-03;;0,5;3,29;13,17;18,0;69,29;6,42
2014-05-04;;0,49;2,04;8,57;11,61;83,0;6,27
2014-05-05;;0,51;3,92;14,88;20,54;79,17;5,75
2014-05-06;;0,5;5,08;14,46;22,13;74,71;4,96
2014-05-07;;0,41;3,29;17,58;22,5;66,87;2,45
2014-05-08;;0,46;6,38;19,46;28,83;90,08;1,96
2014-05-09;;0,52;4,21;18,96;25,13;74,88;2,79
2014-05-10;;0,52;2,96;14,88;19,08;83,21;2,67
2014-05-11;;0,54;2,71;13,83;17,79;74,75;3,92
2014-05-12;;0,5;3,5;13,54;18,79;65,29;2,79
2014-05-13;;0,5;3,46;18,83;23,88;68,38;2,46
2014-05-14;;0,44;2,83;12,04;16,33;68,96;1,63
2014-05-15;;0,41;5,95;18,43;27,43;72,92;2,54
2014-05-16;;0,42;6,46;17,08;26,63;78,25;4,25
2014-05-17;;0,41;2,79;13,67;17,38;90,71;4,38
2014-05-18;;0,45;2,29;14,63;18,17;98,54;5,46
2014-05-19;;0,43;2,75;14,38;18,33;96,45;3,87
2014-05-20;;0,46;2,71;22,42;26,29;86,21;1,29
2014-05-21;;0,46;2,54;17,92;21,75;77,08;1,79
2014-05-22;;0,39;2,83;11,54;15,88;71,46;1,67
2014-05-23;;0,42;7,08;22,46;32,71;70,38;1,92
2014-05-24;;0,39;2,58;14,33;18,04;79,88;1,08
2014-05-25;;0,4;2,88;14,0;18,0;76,67;1,46
2014-05-26;;0,42;5,42;27,63;35,83;58,96;1,86
2014-05-27;;0,42;3,04;16,88;21,38;74,21;2,38
2014-05-28;;0,47;3,13;21,17;25,63;67,42;3,63
2014-05-29;;0,43;2,5;14,0;17,79;67,83;2,88
2014-05-30;0,6;0,46;5,83;23,79;32,61;51,13;3,17
2014-05-31;;0,42;2,89;13,79;18,68;53,96;2,79
2014-06-01;;0,43;2,38;10,88;14,17;83,25;3,29
2014-06-02;;0,45;2,79;13,79;18,0;97,58;3,25
2014-06-03;;0,45;2,67;15,0;18,71;94,38;3,46
2014-06-04;;0,44;2,88;14,42;18,5;89,42;4,0
2014-06-05;;0,42;4,27;15,55;22,18;61,83;4,32
2014-06-06;;0,49;4,29;32,83;39,25;62,54;5,38
2014-06-07;;0,5;2,88;28,92;33,08;73,54;6,13
2014-06-08;;0,48;2,25;16,25;19,96;81,92;5,54
2014-06-09;;0,46;4,17;26,46;32,46;71,92;6,92
2014-06-10;;0,5;4,88;31,79;38,92;66,38;6,46
2014-06-11;;0,46;3,83;24,0;29,42;76,42;5,0
2014-06-12;;0,49;5,21;33,63;41,38;79,38;7,17
2014-06-13;;0,5;3,92;31,5;37,63;88,17;6,46
2014-06-14;;0,47;2,38;16,79;20,13;98,96;7,0
2014-06-15;;0,4;1,88;9,04;11,58;102,46;5,71
2014-06-16;;0,41;2,5;11,38;14,96;96,67;5,92
2014-06-17;;0,47;4,42;29,96;36,42;78,54;6,22
2014-06-18;;0,42;3,09;16,09;20,57;89,61;2,25
2014-06-19;;0,41;2,38;12,46;15,79;93,88;1,25
2014-06-20;;0,44;5,08;24,58;32,13;80,79;2,71
2014-06-21;;0,43;2,63;16,96;20,67;92,04;2,58
2014-06-22;;0,44;2,42;15,38;18,79;73,54;1,71
2014-06-23;;0,45;3,04;16,75;21,04;57,52;2,0
2014-06-24;;0,46;2,13;11,75;14,54;67,58;3,33
2014-06-25;;0,4;2,25;10,29;13,38;90,58;1,5
2014-06-26;;0,43;2,71;19,54;23,5;91,96;3,21
2014-06-27;;0,43;2,5;16,79;20,29;89,08;2,42
2014-06-28;;0,42;2,21;10,38;13,71;79,33;1,96
2014-06-29;;0,41;2,04;10,17;13,13;71,63;2,29
2014-06-30;;0,4;2,79;14,17;18,13;64,42;2,5
2014-07-01;0,6;0,41;2,79;15,54;19,88;64,08;2,92
2014-07-02;0,6;0,42;2,61;16,17;20,22;69,52;2,87
2014-07-03;0,6;0,42;2,75;19,42;23,58;76,25;2,42
2014-07-04;0,6;0,41;2,71;13,54;17,58;82,29;3,33
2014-07-05;0,6;0,44;2,92;19,63;23,75;83,75;3,96
2014-07-06;0,6;0,41;2,38;10,21;13,71;84,88;3,29
2014-07-07;0,6;0,4;3,21;20,83;25,13;59,83;3,54
2014-07-08;0,6;0,4;4,71;18,17;25,25;58,04;3,25
2014-07-09;0,6;0,4;2,71;13,13;16,96;65,33;3,54
2014-07-10;0,6;0,39;2,71;11,33;15,33;70,04;3,83
2014-07-11;0,6;0,37;2,71;10,67;14,63;73,96;2,96
2014-07-12;0,6;0,4;2,58;11,83;15,67;73,08;3,63
2014-07-13;0,6;0,4;3,13;9,63;14,17;69,04;4,33
2014-07-14;0,6;0,43;3,42;16,38;21,33;56,74;4,13
2014-07-15;0,6;0,42;3,71;12,42;17,71;52,29;3,04
2014-07-16;0,6;0,4;3,77;14,5;19,82;57,43;3,38
2014-07-17;0,6;0,37;4,25;18,38;24,58;62,13;3,63
2014-07-18;0,6;0,44;4,0;22,33;28,38;66,92;5,29
2014-07-19;0,6;0,45;2,21;13,29;16,46;85,88;6,04
2014-07-20;0,6;0,42;1,75;9,79;12,21;81,29;5,83
2014-07-21;0,6;0,4;3,04;15,04;19,67;68,25;5,0
2014-07-22;0,6;0,41;2,96;13,88;18,17;70,54;5,88
2014-07-23;0,6;0,5;2,67;13,04;16,88;70,08;6,29
2014-07-24;0,6;0,56;3,38;14,96;19,92;66,17;6,58
2014-07-25;0,6;0,59;3,33;32,75;37,33;71,42;7,65
2014-07-26;0,6;0,57;1,79;11,04;13,54;97,17;1,08
2014-07-27;0,6;0,54;1,58;7,04;9,25;102,04;1,08
2014-07-28;0,6;0,52;1,73;12,59;15,09;75,4;1,76
2014-07-29;0,6;0,4;1,21;11,67;13,58;68,46;3,29
2014-07-30;0,6;0,38;1,08;9,38;11,0;82,38;3,21
2014-07-31;0,6;0,39;2,29;16,17;19,54;76,13;4,09
2014-08-01;0,6;0,34;2,42;16,42;19,79;66,33;4,08
2014-08-02;0,6;0,33;2,33;15,71;18,92;71,29;4,29
2014-08-03;0,6;0,31;2,46;10,13;13,33;;4,29
2014-08-04;0,6;0,33;2,59;14,36;17,95;65,15;3,19
2014-08-05;0,6;0,33;2,7;13,48;17,61;73,86;2,7
2014-08-06;;0,32;4,33;11,46;17,88;64,13;3,5
2014-08-07;;0,38;2,36;8,27;11,36;60,42;5,08
2014-08-08;;0,38;2,08;7,71;10,79;67,96;4,25
2014-08-09;;0,33;2,33;10,38;13,88;74,25;3,88
2014-08-10;;0,35;2,0;9,13;11,83;64,92;4,21
