date;c6h6;co;no;no2;nox;o3;so2
2013-04-25;;0,27;2,17;31,29;;72,17;2,21
2013-04-26;;0,28;3,58;35,58;;70,42;2,83
2013-04-27;;0,22;3,04;21,83;;55,04;1,42
2013-04-28;;0,27;2,67;32,96;;42,92;1,58
2013-04-29;;0,31;15,86;45,95;;29,86;2,0
2013-04-30;;0,3;13,29;32,46;;47,88;1,88
2013-05-01;;0,32;5,46;27,21;;57,17;2,54
2013-05-02;;0,35;15,92;42,46;;47,88;3,13
2013-05-03;;0,3;13,42;35,33;;52,46;2,21
2013-05-04;;0,36;6,08;32,17;;55,21;2,96
2013-05-05;;0,32;3,46;22,04;;58,79;2,46
2013-05-06;;0,37;21,79;38,17;;46,83;2,33
2013-05-07;;0,33;12,46;42,63;;59,96;2,04
2013-05-08;;0,36;16,58;49,75;;51,46;4,29
2013-05-09;;0,34;19,71;31,21;;51,25;2,5
2013-05-10;;0,31;9,42;26,42;;49,17;1,54
2013-05-11;;0,3;4,5;20,29;;65,63;1,29
2013-05-12;;0,31;2,13;11,29;;70,46;1,5
2013-05-13;;0,36;25,5;34,45;;39,0;2,18
2013-05-14;;0,38;17,0;34,7;;35,83;1,5
2013-05-15;;0,39;29,04;34,04;;32,0;1,75
2013-05-16;;0,31;6,96;24,58;;50,71;1,5
2013-05-17;;0,35;31,83;30,71;;49,92;2,08
2013-05-18;;0,3;2,79;16,71;;61,13;1,21
2013-05-19;;0,32;2,21;20,67;;54,79;1,63
2013-05-20;;0,36;7,5;31,04;;48,54;1,75
2013-05-21;;0,37;26,92;30,25;;37,21;2,29
2013-05-22;;0,31;11,54;34,42;;47,71;1,96
2013-05-23;;0,31;20,04;36,46;;45,42;2,08
2013-05-24;;0,3;6,67;21,71;;58,71;2,25
2013-05-25;;0,3;3,25;19,54;;60,04;2,0
2013-05-26;;0,33;3,17;22,13;;53,88;1,88
2013-05-27;;0,34;25,67;32,08;;45,45;1,86
2013-05-28;;0,35;18,08;15,25;;40,58;2,88
2013-05-29;;0,27;5,63;19,13;;49,21;2,58
2013-05-30;;0,33;11,74;33,83;;39,75;3,25
2013-05-31;;0,32;1,92;24,75;;62,96;2,63
2013-06-01;;0,34;1,5;27,88;;61,5;2,83
2013-06-02;;0,31;1,38;19,33;;58,17;3,04
2013-06-03;;0,34;3,88;26,13;;50,88;2,54
2013-06-04;;0,34;23,25;47,63;;40,04;3,21
2013-06-05;;0,35;13,58;37,54;;46,33;2,92
2013-06-06;;0,39;13,17;35,96;;49,25;3,0
2013-06-07;;0,4;11,04;36,42;;45,92;2,54
2013-06-08;;0,34;1,54;18,0;;63,33;1,88
2013-06-09;;0,34;2,13;22,0;;51,25;2,21
2013-06-10;;0,39;14,1;31,48;;50,36;1,95
2013-06-11;;0,32;14,08;28,58;;54,88;1,5
2013-06-12;;0,29;20,38;40,17;;47,67;2,0
2013-06-13;;0,25;17,75;50,04;;45,5;1,88
2013-06-14;;0,23;14,53;31,35;;40,18;1,71
2013-06-15;;0,2;2,0;14,62;;82,27;2,08
2013-06-16;;0,2;3,04;27,25;;61,83;2,38
2013-06-17;;0,22;1,79;19,96;;73,54;1,38
2013-06-18;;0,2;2,79;26,0;;62,67;1,25
2013-06-19;;0,2;8,33;25,42;;55,33;1,38
2013-06-20;;0,2;11,04;24,79;;53,04;1,83
2013-06-21;;0,21;12,75;30,71;;49,42;1,88
2013-06-22;;0,2;2,75;19,21;;55,71;1,5
2013-06-23;;0,2;2,08;18,13;;53,0;1,38
2013-06-24;;0,2;1,08;9,96;;59,33;2,04
2013-06-25;;0,21;22,29;25,83;;46,58;1,96
2013-06-26;;0,22;13,14;28,38;;40,64;1,83
2013-06-27;;0,2;15,46;34,17;;40,75;1,63
2013-06-28;;0,21;22,83;32,96;;52,38;1,67
2013-06-29;;0,2;3,33;21,25;;61,83;1,46
2013-06-30;;0,2;2,67;20,38;;55,17;1,08
2013-07-01;;0,21;6,79;25,25;;59,5;1,83
2013-07-02;;0,2;2,17;12,75;;56,75;1,17
2013-07-03;;0,21;13,38;23,04;;34,16;1,17
2013-07-04;;0,2;9,04;20,04;;34,63;1,17
2013-07-05;;0,22;14,08;20,42;;37,83;1,25
2013-07-06;;0,2;4,67;22,29;;52,42;1,67
2013-07-07;;0,2;2,33;23,88;;58,46;1,58
2013-07-08;;0,29;7,68;39,84;;54,45;3,53
2013-07-09;;0,46;7,57;40,95;;48,3;2,14
2013-07-10;;0,49;13,75;39,38;;50,21;1,0
2013-07-11;;0,39;12,21;44,13;;51,88;1,0
2013-07-12;;0,31;13,25;41,04;;45,79;1,0
2013-07-13;;0,25;3,63;30,71;;58,25;1,04
2013-07-14;;0,23;2,29;31,42;;81,21;1,92
2013-07-15;;0,3;13,74;43,13;;58,7;1,83
2013-07-16;;0,34;24,71;41,04;;41,83;1,33
2013-07-17;;0,35;10,79;33,92;;53,17;1,29
2013-07-18;;0,31;12,08;39,0;;62,71;1,08
2013-07-19;;0,4;9,79;39,83;;51,29;1,13
2013-07-20;;0,38;2,75;26,42;;65,21;1,0
2013-07-21;;0,37;2,96;22,54;;60,04;1,0
2013-07-22;;0,39;10,46;39,79;;48,54;1,17
2013-07-23;;0,45;26,58;48,71;;42,29;1,38
2013-07-24;;0,37;25,21;43,08;;45,63;1,38
2013-07-25;;0,42;18,88;34,13;;39,75;1,17
2013-07-26;;0,38;13,33;35,21;;44,75;1,33
2013-07-27;;0,37;1,33;12,08;;75,88;1,0
2013-07-28;;0,34;2,83;17,38;;62,67;1,0
2013-07-29;;0,31;4,54;21,04;;59,94;1,17
2013-07-30;;0,38;21,08;35,79;;;1,63
2013-07-31;;0,4;18,96;40,96;;;1,71
2013-08-01;;0,41;14,0;39,23;;;1,65
2013-08-02;;0,41;13,91;34,22;;;1,78
2013-08-03;;0,43;4,5;34,0;;;1,63
2013-08-04;;0,42;4,21;24,71;;;1,54
2013-08-05;;0,4;;34,79;;;1,88
2013-08-06;;0,43;10,88;29,71;;;1,75
2013-08-07;;0,43;14,88;24,17;;;1,29
2013-08-08;;0,36;4,79;24,5;;;1,75
2013-08-09;;0,4;17,29;36,0;;;2,29
2013-08-10;;0,45;3,21;19,42;;;1,96
2013-08-11;;0,45;3,5;22,21;;;1,83
2013-08-12;;0,5;18,58;37,71;;;1,92
2013-08-13;;0,47;10,04;29,33;;;2,63
2013-08-14;;0,47;14,18;32,14;;;2,22
2013-08-15;;0,59;1,17;14,71;;;2,0
2013-08-16;;0,68;9,0;32,82;;;2,18
2013-08-18;;0,31;2,0;10,93;;;1,73
2013-08-19;;0,23;15,13;30,96;;;2,17
2013-08-20;;0,2;18,0;31,79;;;2,46
2013-08-21;;0,2;8,04;26,0;;;2,13
2013-08-22;;0,23;19,79;40,08;;;2,13
2013-08-23;;0,21;7,08;28,88;;;2,17
2013-08-24;;0,21;3,13;24,33;;;2,29
2013-08-25;;0,2;1,29;14,71;;;2,42
2013-08-26;;0,21;8,21;32,63;;;2,0
2013-08-27;;0,22;20,29;34,25;;;2,46
2013-08-28;;0,24;12,33;34,5;;;2,13
2013-08-29;;0,25;18,75;40,42;;;2,08
2013-08-30;;0,27;12,65;48,35;;;2,64
2013-08-31;;0,32;4,13;30,04;;;2,33
2013-09-01;;0,32;1,5;25,46;;;2,71
2013-09-02;;0,36;11,65;43,47;;;3,5
2013-09-03;;0,34;3,79;;;;3,42
2013-09-04;;0,38;20,79;;;;2,71
2013-09-05;;0,35;12,67;;;;2,88
2013-09-06;;0,4;18,83;;;;3,13
2013-09-07;;0,35;7,38;;;;2,17
2013-09-08;;0,3;3,0;;;;2,13
2013-09-09;;0,35;16,08;;;;2,75
2013-09-10;;0,35;17,67;;;;2,79
2013-09-11;;0,32;5,08;;;;2,0
2013-09-12;;0,36;12,18;;;;2,59
2013-09-13;;0,33;13,29;;;;3,17
2013-09-14;;0,26;6,08;;;;2,17
2013-09-15;;0,21;2,58;;;;1,58
2013-09-16;;0,25;13,13;;;;2,67
2013-09-17;;0,23;10,67;;;;2,21
2013-09-18;;0,21;14,75;;;;2,67
2013-09-19;;0,23;32,75;;;;2,75
2013-09-20;;0,22;12,88;;;;2,54
2013-09-21;;0,24;9,17;;;;3,17
2013-09-22;;0,23;5,42;;;;2,42
2013-09-23;;0,27;21,42;;;;2,63
2013-09-24;;0,24;11,46;;;;2,33
2013-09-25;;0,23;19,0;;;;2,0
2013-09-26;;0,24;25,83;;;;2,08
2013-09-27;;0,29;26,52;;;;2,3
2013-09-28;;0,3;39,21;;;;2,71
2013-09-29;;0,24;20,83;;;;2,29
2013-09-30;;0,27;39,29;;;;3,42
2013-10-01;;0,3;36,88;;;;2,96
2013-10-02;;0,27;37,52;;;;2,92
2013-10-03;;0,2;3,29;;;;1,88
2013-10-04;;0,2;4,83;;;;1,63
2013-10-05;;0,2;8,46;;;;2,04
2013-10-06;;0,2;2,96;;;;1,92
2013-10-07;;0,3;13,09;;;;1,96
2013-10-08;;0,38;26,83;;;;2,75
2013-10-09;;0,4;28,0;;;;2,33
2013-10-10;;0,36;14,73;;;;2,5
2013-10-11;;0,32;3,21;;;;2,04
2013-10-12;;0,35;6,83;;;;2,71
2013-10-13;;0,35;4,21;;;;3,0
2013-10-14;;0,46;26,64;;;;3,36
2013-10-15;;0,43;25,78;43,22;;;3,35
2013-10-16;;0,48;30,83;43,42;;17,46;3,0
2013-10-17;;0,48;41,13;42,25;;15,75;2,83
2013-10-18;;0,39;24,33;30,79;;28,0;2,33
2013-10-19;;0,42;24,92;30,38;;23,13;2,42
2013-10-20;;0,38;10,58;26,21;;29,96;2,0
2013-10-21;;0,45;25,04;36,04;;24,21;2,38
2013-10-22;;0,43;26,5;30,96;;27,58;2,25
2013-10-23;;0,4;22,71;35,71;;26,08;2,13
2013-10-24;;0,45;19,5;41,29;;25,21;2,58
2013-10-25;;0,5;29,78;35,74;;26,0;2,7
2013-10-26;;0,41;5,42;23,33;;43,25;2,04
2013-10-27;;0,39;10,92;34,71;;31,0;2,54
2013-10-28;;0,45;32,71;43,42;;29,42;3,46
2013-10-29;;0,53;81,42;41,63;;13,83;3,54
2013-10-30;;0,53;58,33;51,13;;14,38;4,38
2013-10-31;;0,53;45,29;51,96;;20,33;4,75
2013-11-01;;0,44;9,58;40,33;;35,17;5,0
2013-11-02;;0,43;6,75;42,13;;34,54;5,13
2013-11-03;;0,45;6,08;35,46;;35,42;3,71
2013-11-04;;0,4;8,42;35,17;;32,13;2,71
2013-11-05;;0,45;18,5;41,33;;28,04;3,25
2013-11-06;;0,49;36,58;43,08;;18,79;4,04
2013-11-07;;0,56;77,14;40,14;;12,61;3,83
2013-11-08;;0,5;45,83;47,65;;16,92;3,33
2013-11-09;;0,43;18,79;33,25;;35,67;2,46
2013-11-10;;0,39;1,38;22,0;;41,33;2,29
2013-11-11;;0,54;56,83;43,71;;22,25;3,75
2013-11-12;;0,55;58,13;46,17;;15,21;3,88
2013-11-13;;0,5;37,42;46,79;;11,46;3,21
2013-11-14;;0,48;32,79;46,04;;10,83;3,21
2013-11-15;;0,47;25,63;48,67;;30,92;3,08
2013-11-16;;0,5;1,5;29,46;;29,38;2,33
2013-11-17;;0,49;3,17;31,38;;33,38;2,0
2013-11-18;;0,48;12,04;45,63;;25,79;2,08
2013-11-19;;0,51;23,46;41,33;;14,33;2,33
2013-11-20;;0,49;30,58;44,42;;31,33;2,79
2013-11-21;;0,44;1,88;30,29;;40,5;2,5
2013-11-22;;0,47;14,65;44,48;;29,96;2,87
2013-11-23;;0,55;14,71;46,17;;23,5;3,25
2013-11-24;;0,58;19,92;41,13;;22,08;3,83
2013-11-25;;0,61;55,58;44,0;;16,92;4,38
2013-11-26;;0,54;29,83;49,08;;19,13;3,92
2013-11-27;;0,5;11,83;44,83;;22,67;3,83
2013-11-28;;0,56;33,71;56,88;;15,54;3,17
2013-11-29;;0,6;44,25;52,5;;10,38;2,79
2013-11-30;;0,56;18,88;52,54;;10,71;1,92
2013-12-01;;0,51;4,96;36,67;;27,17;2,54
2013-12-02;;0,5;11,54;41,58;;15,0;2,42
2013-12-03;;0,63;61,04;53,3;;14,75;3,91
2013-12-04;;0,6;33,88;57,17;;7,95;2,96
2013-12-05;;0,57;15,96;48,25;;11,42;2,0
2013-12-06;;0,53;2,83;30,5;;22,08;1,0
2013-12-07;;0,59;17,13;44,33;;16,33;1,79
2013-12-08;;0,68;33,0;47,13;;12,42;2,38
2013-12-09;;0,7;58,5;52,33;;9,0;2,29
2013-12-10;;0,57;72,58;51,71;;8,29;2,75
2013-12-11;;0,26;79,0;61,21;;10,13;2,54
2013-12-12;;0,25;72,83;52,58;;9,75;2,42
2013-12-13;;0,2;36,29;43,96;;5,79;2,0
2013-12-14;;0,2;16,08;43,38;;12,58;2,0
2013-12-15;;0,26;26,29;43,83;;17,46;1,96
2013-12-16;;0,27;55,42;57,13;;10,75;2,79
2013-12-17;;0,35;108,88;65,21;;4,92;3,17
2013-12-18;;0,23;41,0;58,71;;8,29;2,0
2013-12-19;;0,33;138,0;50,21;;5,54;2,58
2013-12-20;;0,31;94,13;47,3;;4,04;2,0
2013-12-21;;0,28;30,5;43,63;;12,5;1,54
2013-12-22;;0,25;18,58;43,83;;16,21;2,08
2013-12-23;;0,25;41,42;52,5;;10,17;1,71
2013-12-24;;0,29;48,92;41,58;;19,79;1,58
2013-12-25;;0,2;2,58;34,13;;40,08;1,0
2013-12-26;;0,2;1,0;17,71;;49,67;1,0
2013-12-27;;0,3;48,96;50,79;;17,58;1,22
2013-12-28;;0,29;41,54;34,46;;23,54;1,04
2013-12-29;;0,25;17,63;36,92;;25,33;1,0
2013-12-30;;0,33;34,79;50,13;;11,29;1,13
2013-12-31;;0,36;36,5;52,42;;8,63;1,25
2014-01-01;;0,31;15,58;41,33;;18,21;1,08
2014-01-02;;0,5;96,7;54,7;;4,78;2,39
2014-01-03;;0,47;64,21;55,42;;7,08;3,08
2014-01-04;;0,39;32,63;42,58;;19,92;1,75
2014-01-05;;0,24;1,0;23,0;;44,75;1,04
2014-01-06;;0,34;11,25;40,13;;25,25;1,79
2014-01-07;;0,48;58,13;50,79;;7,04;2,75
2014-01-08;;0,59;94,71;49,46;;7,42;3,38
2014-01-09;;0,47;38,46;50,21;;14,08;2,54
2014-01-10;;0,57;59,75;59,58;;9,63;2,79
2014-01-11;;0,53;33,04;46,33;;15,92;2,63
2014-01-12;;0,53;22,79;44,21;;12,25;2,04
2014-01-13;;0,44;37,13;49,96;;9,17;1,64
2014-01-14;;0,35;39,42;56,25;;18,29;1,88
2014-01-15;;0,41;54,67;53,08;;10,58;2,38
2014-01-16;;0,59;76,17;47,0;;9,25;2,67
2014-01-17;;0,53;47,08;57,75;;16,58;2,25
2014-01-18;;0,52;30,58;43,0;;18,54;1,92
2014-01-19;;0,52;12,79;41,29;;19,63;1,33
2014-01-20;;0,45;4,54;38,88;;26,33;1,21
2014-01-21;;0,55;33,23;45,55;;23,3;2,04
2014-01-22;;0,65;67,88;45,08;;5,67;3,04
2014-01-23;;0,62;62,73;39,0;;9,58;2,75
2014-01-24;;0,25;27,25;41,38;;24,08;2,42
2014-01-25;;0,33;35,67;41,67;;20,25;2,08
2014-01-26;;0,25;12,63;35,88;;24,63;1,83
2014-01-27;;0,21;5,78;28,96;;38,35;1,22
2014-01-28;;0,21;6,87;31,09;;39,54;1,04
2014-01-29;;0,34;23,63;46,83;;18,71;1,96
2014-01-30;;0,32;18,75;37,58;;20,5;1,58
2014-01-31;;0,4;48,92;45,42;;15,13;2,38
2014-02-01;;0,47;50,71;39,17;;4,75;2,42
2014-02-02;;0,29;4,17;26,75;;34,08;1,71
2014-02-03;;0,34;23,54;40,5;;18,92;2,54
2014-02-04;;0,32;11,0;47,63;;23,31;1,56
2014-02-05;;0,3;2,67;34,88;;30,63;1,08
2014-02-06;;0,38;27,67;68,42;;14,92;1,96
2014-02-07;;0,33;9,54;41,63;;26,67;1,33
2014-02-08;;0,3;1,75;37,83;;29,21;1,0
2014-02-09;;0,31;1,54;35,5;;31,33;1,0
2014-02-10;;0,35;14,91;38,65;;22,0;1,14
2014-02-11;;0,34;3,0;27,58;;31,54;1,04
2014-02-12;;0,41;8,17;39,4;;20,67;1,5
2014-02-13;;0,43;11,91;;;22,77;1,41
2014-02-14;;0,46;29,7;44,0;;24,65;1,43
2014-02-15;;0,41;16,17;44,13;;25,54;1,79
2014-02-16;;0,4;1,88;27,25;;40,63;1,0
2014-02-17;;0,48;30,33;47,61;;14,29;1,94
2014-02-18;;0,21;41,7;53,0;;15,9;3,5
2014-02-19;;0,32;18,82;40,32;;30,04;1,92
2014-02-20;;0,4;27,79;46,25;;26,92;3,17
2014-02-21;;0,43;46,13;54,21;;20,04;4,04
2014-02-22;;0,37;11,96;40,21;;34,67;3,17
2014-02-23;;0,39;11,71;38,0;;33,96;3,63
2014-02-24;;0,43;42,25;57,17;;26,25;3,75
2014-02-25;;0,39;30,96;41,21;;38,67;3,67
2014-02-26;;0,3;4,7;29,3;;54,26;1,7
2014-02-27;;0,41;27,83;53,0;;21,21;4,04
2014-02-28;;0,37;22,75;30,96;;39,54;2,71
2014-03-01;;0,33;2,13;18,25;;50,71;1,21
2014-03-02;;0,37;3,0;23,17;;41,08;2,75
2014-03-03;;0,34;3,71;19,83;;56,79;1,83
2014-03-04;;0,3;1,42;13,63;;61,96;1,17
2014-03-05;;0,42;22,33;41,0;;35,13;3,71
2014-03-06;;0,51;29,79;48,5;;28,21;4,33
2014-03-07;;0,48;15,67;48,58;;36,13;4,42
2014-03-08;;0,54;9,88;51,58;;36,54;5,29
2014-03-09;;0,53;6,13;37,46;;47,25;4,5
2014-03-10;;0,52;13,96;51,75;;35,09;4,38
2014-03-11;;0,51;26,91;59,14;;38,17;5,22
2014-03-12;;0,47;21,5;43,96;;48,25;5,08
2014-03-13;;0,52;20,0;44,21;;48,79;3,17
2014-03-14;;0,53;28,25;67,33;;34,46;4,29
2014-03-15;;0,53;9,75;49,17;;53,29;5,33
2014-03-16;;0,42;1,96;18,58;;80,46;2,38
2014-03-17;;0,46;10,67;43,42;;42,48;3,5
2014-03-18;;0,47;17,29;45,17;;55,09;2,75
2014-03-19;;0,48;22,88;45,25;;40,96;2,21
2014-03-20;;0,48;24,83;42,25;;52,21;2,0
2014-03-21;;0,5;25,33;37,29;75,83;55,92;1,96
2014-03-22;;0,43;1,33;13,83;15,75;93,75;1,04
2014-03-23;;0,4;1,0;15,67;17,08;76,33;1,25
2014-03-24;;0,48;3,63;27,5;32,88;65,42;1,79
2014-03-25;;0,44;3,29;24,38;29,38;64,83;1,33
2014-03-26;;0,45;6,91;36,59;46,91;55,57;1,7
2014-03-27;;0,48;13,04;40,08;59,92;51,21;1,71
2014-03-28;;0,53;22,5;41,88;76,25;56,29;2,58
2014-03-29;;0,46;1,04;12,42;13,92;108,0;1,92
2014-03-30;;0,5;1,09;14,26;15,96;90,91;1,04
2014-03-31;;0,5;11,83;29,67;47,67;65,04;1,38
2014-04-01;;0,55;17,71;39,63;66,5;43,33;1,46
2014-04-02;;0,55;7,13;43,46;54,25;51,42;1,5
2014-04-03;;0,52;1,83;29,71;32,38;69,88;1,96
2014-04-04;;0,49;4,54;29,21;36,08;55,17;2,63
2014-04-05;;0,57;7,63;38,21;49,5;49,83;2,71
2014-04-06;;0,57;5,58;31,04;39,13;48,54;2,71
2014-04-07;;0,56;7,58;32,0;43,42;56,0;2,29
2014-04-08;;0,55;3,5;27,29;32,38;68,71;2,29
2014-04-09;;0,61;23,17;37,21;72,75;50,63;2,83
2014-04-10;;0,6;16,96;43,79;69,58;48,33;2,96
2014-04-11;;0,46;7,77;33,95;45,59;65,78;2,48
2014-04-12;;0,4;4,21;32,25;38,46;63,92;2,25
2014-04-13;;0,47;5,58;27,5;35,75;57,25;2,46
2014-04-14;;0,47;17,54;38,08;64,79;62,04;2,79
2014-04-15;;0,46;19,71;44,83;74,67;60,04;3,63
2014-04-16;;0,47;16,5;37,08;61,88;67,58;3,13
2014-04-17;;0,5;4,75;36,21;43,46;63,63;2,88
2014-04-18;;0,47;2,17;23,96;27,38;75,0;2,33
2014-04-19;;0,45;3,38;25,38;30,63;76,75;2,13
2014-04-20;;0,47;1,33;20,17;22,38;83,26;2,04
2014-04-21;;0,49;1,88;25,17;27,88;71,88;2,0
2014-04-22;;0,46;7,25;30,5;41,17;57,54;2,0
2014-04-23;;0,5;16,88;31,08;56,58;49,13;2,46
2014-04-24;;0,54;24,58;41,58;78,54;47,83;3,63
2014-04-25;;0,45;2,61;24,61;28,39;68,7;2,18
2014-04-26;;0,51;3,0;27,75;32,21;66,04;2,67
2014-04-27;;0,48;1,13;12,79;14,38;89,04;2,0
2014-04-28;;0,54;5,08;33,33;41,08;67,25;2,88
2014-04-29;;0,53;13,88;29,63;50,79;61,0;2,79
2014-04-30;;0,55;17,29;31,71;57,88;54,0;2,75
2014-05-01;;0,5;3,42;21,25;26,17;63,71;2,58
2014-05-02;;0,51;3,96;26,21;32,08;59,63;2,38
2014-05-03;;0,54;4,04;24,79;30,79;59,25;2,58
2014-05-04;;0,5;1,42;15,96;18,0;84,21;2,29
2014-05-05;;0,57;6,38;32,17;41,88;60,33;2,54
2014-05-06;;0,58;13,96;33,96;54,88;61,83;2,33
2014-05-07;;0,58;14,75;35,33;57,46;64,88;2,54
2014-05-08;;0,51;9,79;36,29;50,96;57,7;2,63
2014-05-09;;0,5;10,08;33,0;48,21;64,79;2,79
2014-05-10;;0,54;5,5;31,96;40,21;67,71;2,75
2014-05-11;;0,52;2,58;22,17;26,13;69,92;2,29
2014-05-12;;0,49;10,78;26,22;42,67;57,78;2,18
2014-05-13;0,6;0,41;1,65;13,3;15,4;78,15;2,0
2014-05-14;;0,45;13,78;30,39;51,35;54,65;2,71
2014-05-15;;0,53;10,63;34,5;50,42;58,25;2,79
2014-05-16;;0,51;16,83;35,46;60,79;63,13;2,88
2014-05-17;;0,52;3,04;29,58;34,04;78,71;2,38
2014-05-18;;0,5;1,5;22,25;24,67;91,5;2,25
2014-05-19;;0,54;8,17;26,13;38,46;90,67;2,38
2014-05-20;;0,5;1,54;22,58;24,71;93,75;2,08
2014-05-21;;0,53;2,25;21,67;24,79;77,63;2,0
2014-05-22;;0,53;13,0;40,17;59,88;45,63;2,58
2014-05-23;;0,55;8,04;32,04;43,96;63,13;2,46
2014-05-24;;0,52;2,13;15,04;18,17;85,63;2,33
2014-05-25;;0,58;2,17;25,08;28,29;69,46;2,54
2014-05-26;;0,58;18,83;37,54;66,29;52,04;2,29
2014-05-27;;0,56;9,42;33,5;47,67;56,33;2,58
2014-05-28;;0,61;16,63;37,83;63,08;54,08;2,46
2014-05-29;;0,55;8,67;32,58;45,58;50,63;2,13
2014-05-30;;0,62;23,88;49,17;85,46;27,42;2,25
2014-05-31;;0,57;5,58;28,79;37,0;41,46;2,33
2014-06-01;;0,57;2,58;21,0;24,75;67,0;2,38
2014-06-02;;0,62;6,86;34,82;44,77;74,59;2,57
2014-06-03;;0,62;6,71;33,54;43,5;78,13;2,58
2014-06-04;;0,63;7,96;30,92;43,04;70,5;2,17
2014-06-05;;0,62;13,13;24,83;44,75;56,04;2,63
2014-06-06;;0,71;22,38;43,42;77,25;51,63;2,42
2014-06-07;;0,67;6,54;35,38;45,0;66,54;2,75
2014-06-08;;0,65;4,17;29,46;35,46;69,21;2,21
2014-06-09;;0,65;11,5;52,5;69,79;46,29;4,17
2014-06-10;;0,72;15,67;53,0;76,67;43,08;3,38
2014-06-11;;0,68;14,42;42,58;64,33;56,79;3,08
2014-06-12;;0,67;11,13;53,5;70,21;55,29;3,33
2014-06-13;;0,67;4,79;43,58;50,5;71,67;2,67
2014-06-14;;0,65;2,92;29,29;33,46;85,0;2,54
2014-06-15;;0,62;1,79;17,92;20,25;93,96;2,0
2014-06-16;;0,62;4,67;23,92;30,83;80,79;2,38
2014-06-17;;0,57;8,22;42,78;55,09;60,83;2,68
2014-06-18;;0,41;8,38;31,21;43,79;70,42;2,5
2014-06-19;;0,47;5,33;32,75;40,75;74,83;1,55
2014-06-20;;0,58;8,54;34,58;47,17;65,38;2,0
2014-06-21;;0,6;6,25;35,0;44,08;68,04;2,33
2014-06-22;;0,61;5,08;29,5;37,08;62,17;1,96
2014-06-23;;0,64;11,17;23,38;39,92;49,26;1,75
2014-06-24;;0,63;2,83;21,5;25,63;56,5;1,79
2014-06-25;;0,58;3,54;23,92;29,25;77,96;1,96
2014-06-26;;0,64;7,38;35,46;46,38;73,17;2,08
2014-06-27;;0,72;10,71;33,5;49,63;66,83;1,71
2014-06-28;;0,66;3,33;23,88;28,5;64,46;1,29
2014-06-29;;0,62;1,83;16,88;19,38;66,25;1,88
2014-06-30;;0,6;5,09;23,7;31,39;55,09;2,05
2014-07-01;0,6;0,65;9,71;27,46;41,92;52,29;2,04
2014-07-02;0,6;0,6;1,96;15,79;18,71;71,29;1,96
2014-07-03;0,64;0,6;4,88;23,83;31,25;76,46;2,08
2014-07-04;0,6;0,62;4,5;22,21;28,63;78,71;2,0
2014-07-05;0,61;0,71;9,04;32,71;46,17;65,38;1,96
2014-07-06;0,6;0,7;3,17;17,75;22,58;73,3;1,83
2014-07-07;0,6;0,67;9,96;37,04;52,21;45,3;1,92
2014-07-08;0,6;0,68;12,5;28,13;46,83;49,13;2,0
2014-07-09;0,6;0,68;7,52;22,95;34,24;49,54;2,42
2014-07-10;0,6;0,66;7,33;28,0;39,04;55,13;2,38
2014-07-11;0,6;0,66;5,0;28,42;35,79;57,04;2,33
2014-07-12;0,6;0,71;6,29;24,5;34,0;61,29;2,08
2014-07-13;0,6;0,71;2,79;21,29;25,29;56,33;2,08
2014-07-14;0,61;0,78;13,0;18,25;37,96;52,0;1,96
2014-07-15;0,61;0,68;17,17;23,17;48,88;40,46;2,0
2014-07-16;0,6;0,38;17,04;28,04;53,83;40,58;2,25
2014-07-17;0,6;0,4;8,58;31,04;44,13;42,58;2,17
2014-07-18;0,61;0,43;10,39;34,83;50,61;43,86;2,09
2014-07-19;0,94;0,43;3,08;22,79;27,25;68,58;1,92
2014-07-20;0,69;0,38;1,63;16,67;18,79;71,83;1,88
2014-07-21;0,6;0,42;12,08;26,13;44,42;53,96;2,58
2014-07-22;0,6;0,42;8,08;30,46;42,33;55,58;2,21
2014-07-23;0,61;0,45;14,33;34,04;55,79;49,25;2,17
2014-07-24;0,65;0,48;11,54;31,88;48,96;48,43;2,13
2014-07-25;0,64;0,53;21,71;46,21;79,04;55,92;2,21
2014-07-26;0,6;0,51;3,08;25,92;30,46;83,13;2,0
2014-07-27;0,6;0,5;1,88;19,08;21,83;80,08;2,0
2014-07-28;0,6;0,53;14,13;27,33;48,88;65,5;2,04
2014-07-29;0,6;0,44;3,5;18,25;23,25;66,71;1,96
2014-07-30;0,6;0,55;4,36;25,59;31,95;66,7;2,0
2014-07-31;0,62;0,64;11,67;37,81;55,67;52,41;2,05
2014-08-01;0,61;0,49;22,36;36,77;70,59;45,32;2,11
2014-08-02;0,6;0,33;2,21;24,67;27,92;65,54;1,88
2014-08-03;0,6;0,27;;18,83;;;1,96
2014-08-04;0,61;0,3;10,2;21,6;36,8;43,25;2,0
2014-08-05;0,61;0,4;9,21;25,21;38,79;56,63;2,0
2014-08-06;0,6;0,38;8,17;31,0;43,17;45,29;2,0
2014-08-07;0,6;0,33;9,42;18,0;32,21;48,92;2,08
2014-08-08;0,65;0,32;11,83;22,96;40,67;51,46;2,04
2014-08-09;0,6;0,27;1,29;14,71;16,67;71,58;2,0
2014-08-10;0,6;0,28;2,38;13,71;17,08;57,21;2,0
2014-08-11;0,6;0,25;1,5;10,58;12,75;65,63;2,0
2014-08-12;0,6;0,27;12,88;23,17;42,63;49,33;2,08
2014-08-13;0,6;0,26;1,33;10,75;12,54;71,38;2,0
