date;no;no2;nox;so2
2017-01-03;38,17;40,63;98,58;3,33
2017-01-04;21,13;46,42;78,33;2,79
2017-01-05;25,95;44,68;83,82;2,62
2017-01-06;21,25;41,25;73,54;2,54
2017-01-07;29,83;48,83;93,96;4,21
2017-01-08;5,96;32,67;41,29;3,46
2017-01-09;22,96;48,25;82,83;3,75
2017-01-10;39,46;52,13;112,04;3,67
2017-01-11;58,46;49,83;139,0;4,58
2017-01-12;36,58;48,67;104,29;3,79
2017-01-13;7,21;33,88;44,46;1,83
2017-01-14;7,29;33,0;43,88;1,83
2017-01-15;15,79;38,25;62,13;2,42
2017-01-16;38,79;57,96;116,75;4,54
2017-01-17;23,83;43,25;79,29;2,75
2017-01-18;19,41;47,5;76,73;4,82
2017-01-19;9,83;31,46;46,5;2,79
2017-01-20;3,08;22,83;27,0;1,0
2017-01-21;1,54;12,79;14,88;1,04
2017-01-22;1,46;13,04;14,83;1,04
2017-01-23;25,25;49,88;87,92;1,33
2017-01-24;36,0;51,71;106,33;1,88
2017-01-25;22,54;42,63;76,71;2,96
2017-01-26;39,17;60,29;119,79;2,54
2017-01-27;38,25;60,38;118,63;2,25
2017-01-28;18,38;39,38;67,04;1,21
2017-01-29;14,63;32,83;54,79;1,33
2017-01-30;39,58;52,5;112,67;3,42
2017-01-31;51,92;42,21;121,29;2,58
2017-02-01;34,71;43,88;96,42;1,88
2017-02-02;26,85;43,95;84,75;2,27
2017-02-03;20,33;47,92;78,79;1,83
2017-02-04;5,88;31,58;40,33;1,63
2017-02-05;2,38;11,67;14,79;1,54
2017-02-06;4,0;21,5;27,29;1,17
2017-02-07;24,75;46,88;84,33;3,5
2017-02-08;15,17;35,96;58,58;1,92
2017-02-09;19,71;45,83;75,54;2,13
2017-02-10;44,67;57,54;125,29;4,5
2017-02-11;14,54;34,21;56,08;2,54
2017-02-12;1,38;14,17;15,58;2,46
2017-02-13;2,92;30,13;33,67;1,79
2017-02-14;19,71;42,42;71,79;2,63
2017-02-15;21,17;37,63;69,54;2,67
2017-02-16;33,3;48,1;98,5;2,71
2017-02-17;31,92;46,42;94,5;2,46
2017-02-18;15,46;43,5;66,83;3,75
2017-02-19;9,46;34,21;48,5;3,33
2017-02-20;16,54;49,04;73,92;2,71
2017-02-21;17,21;46,33;72,17;2,42
2017-02-22;26,54;58,04;98,08;3,71
2017-02-23;40,29;64,54;125,75;4,5
2017-02-24;47,13;59,17;130,67;3,54
2017-02-25;12,21;34,63;53,08;1,58
2017-02-26;6,58;28,83;38,54;2,29
2017-02-27;20,58;39,17;70,21;2,08
2017-02-28;5,54;29,63;37,5;1,5
2017-03-01;3,47;28,58;32,26;1,64
2017-03-02;5,37;34,74;41,74;3,09
2017-03-03;12,25;42,67;60,71;2,71
2017-03-04;2,46;15,92;18,42;1,63
2017-03-05;7,0;34,04;44,17;2,38
2017-03-06;19,46;34,17;63,21;2,75
2017-03-07;2,92;23,13;26,33;2,08
2017-03-08;19,83;41,63;71,67;2,71
2017-03-09;25,38;46,42;84,83;3,58
2017-03-10;41,33;52,88;115,54;3,54
2017-03-11;9,67;42,42;56,71;4,46
2017-03-12;7,13;30,71;40,67;2,29
2017-03-13;7,29;29,42;39,33;3,75
2017-03-14;13,04;37,46;56,54;3,33
2017-03-15;16,54;41,46;65,88;3,54
2017-03-16;15,91;47,17;71,13;4,17
2017-03-17;11,88;44,92;62,71;3,88
2017-03-18;4,42;38,5;44,75;4,21
2017-03-19;4,75;35,08;41,79;3,46
2017-03-20;16,08;43,75;67,92;4,21
2017-03-21;18,75;36,58;64,79;3,29
2017-03-22;10,63;28,92;45,04;2,58
2017-03-23;4,75;29,71;;1,96
2017-03-24;20,29;52,0;82,75;2,58
2017-03-25;3,75;24,79;29,63;1,96
2017-03-26;4,18;27,95;34,05;2,59
2017-03-27;12,29;37,71;56,05;2,82
2017-03-28;19,83;39,83;69,75;2,96
2017-03-29;11,46;46,54;63,83;3,25
2017-03-30;14,42;42,17;63,71;3,46
2017-03-31;26,96;45,29;86,25;3,08
2017-04-01;4,25;27,17;33,29;1,29
2017-04-02;3,75;26,54;31,83;1,83
2017-04-03;6,25;36,63;45,83;2,04
2017-04-04;12,33;39,71;58,08;2,88
2017-04-05;9,08;42,96;56,54;2,29
2017-04-06;8,79;33,96;46,92;2,25
2017-04-07;6,67;35,13;45,08;2,17
2017-04-08;6,0;34,33;43,0;3,13
2017-04-09;2,58;29,96;33,71;3,25
2017-04-10;8,54;34,67;47,25;3,21
2017-04-11;7,08;37,04;47,63;3,83
2017-04-12;11,25;29,71;46,5;2,54
2017-04-13;8,55;33,82;46,5;3,05
2017-04-14;4,33;33,04;39,46;4,92
2017-04-15;3,38;28,38;33,21;3,29
2017-04-16;2,67;19,71;23,67;1,92
2017-04-17;4,33;25,38;31,54;2,38
2017-04-18;19,54;29,88;59,38;2,67
2017-04-19;2,54;27,29;30,5;2,83
2017-04-20;10,25;34,0;49,46;2,96
2017-04-21;7,88;40,08;51,63;3,21
2017-04-22;4,54;33,75;40,33;2,5
2017-04-23;3,0;29,21;33,46;4,63
2017-04-24;7,96;31,54;43,21;2,92
2017-04-25;11,17;34,71;51,46;2,08
2017-04-26;5,42;36,92;44,79;1,79
2017-04-27;7,81;39,05;50,71;1,0
2017-04-28;11,5;33,29;50,46;1,33
2017-04-29;7,25;34,79;45,54;1,92
2017-04-30;1,96;13,21;16,17;1,25
2017-05-01;2,0;14,0;16,88;1,0
2017-05-02;19,42;37,79;67,29;2,13
2017-05-03;4,21;38,75;45,0;3,0
2017-05-04;13,79;37,33;58,25;2,58
2017-05-05;4,29;34,42;40,75;4,54
2017-05-06;3,29;24,67;29,33;2,29
2017-05-07;3,08;23,92;28,38;3,13
2017-05-08;9,04;32,21;45,67;2,71
2017-05-09;14,88;34,04;56,25;2,75
2017-05-10;12,71;36,79;56,0;3,04
2017-05-11;2,84;26,32;30,26;2,04
2017-05-12;12,71;30,88;50,13;1,92
2017-05-13;3,5;24,29;29,17;1,88
2017-05-14;3,71;32,33;37,79;5,54
2017-05-15;10,63;40,63;56,33;5,0
2017-05-16;7,54;41,67;52,96;4,75
2017-05-17;13,58;45,83;66,29;5,5
2017-05-18;11,63;37,67;54,88;3,21
2017-05-19;3,42;18,75;23,58;1,5
2017-05-20;2,79;20,08;23,63;2,67
2017-05-21;2,83;20,08;24,04;2,54
2017-05-22;9,96;23,58;38,42;2,29
2017-05-23;12,88;35,75;54,92;3,04
2017-05-24;7,58;38,13;49,29;3,21
2017-05-25;7,25;37,92;48,42;3,54
2017-05-26;2,38;31,33;34,75;2,92
2017-05-27;1,54;15,5;17,13;2,92
2017-05-28;4,17;32,75;38,83;3,58
2017-05-29;8,1;38,65;50,65;4,14
2017-05-30;13,88;56,79;77,54;3,83
2017-05-31;6,83;39,42;49,71;3,83
2017-06-01;10,75;42,63;58,79;4,5
2017-06-02;10,38;33,58;49,21;3,33
2017-06-03;2,63;24,54;28,38;2,5
2017-06-04;2,04;21,46;24,25;2,58
2017-06-05;2,67;19,42;22,88;1,17
2017-06-06;4,13;22,08;28,04;2,5
2017-06-07;1,88;15,63;18,25;1,33
2017-06-08;6,17;27,17;36,25;1,63
2017-06-09;10,79;28,33;44,42;2,13
2017-06-10;6,08;30,54;39,67;3,04
2017-06-11;3,88;30,71;36,25;4,25
2017-06-12;11,63;42,83;60,17;7,13
2017-06-13;12,92;43,63;63,0;4,79
2017-06-14;11,67;48,24;65,76;4,86
2017-06-15;10,17;47,42;62,5;5,88
2017-06-16;16,33;51,08;75,79;4,75
2017-06-17;2,92;30,67;34,88;4,21
2017-06-18;2,92;24,63;28,71;4,21
2017-06-19;2,04;23,71;26,58;2,83
2017-06-20;5,25;25,83;33,67;2,08
2017-06-21;6,96;30,71;41,0;2,92
2017-06-22;8,29;33,54;46,0;3,58
2017-06-23;5,83;26,83;35,29;4,88
2017-06-24;5,75;25,58;33,96;8,92
2017-06-25;1,92;16,5;19,04;2,0
2017-06-26;9,65;28,5;42,75;2,0
2017-06-27;3,67;24,46;29,63;1,33
2017-06-28;4,17;22,04;27,71;1,0
2017-06-29;8,42;27,0;39,38;1,0
2017-06-30;8,75;26,67;39,38;1,25
2017-07-01;1,88;15,25;17,75;1,13
2017-07-02;2,33;18,42;21,54;1,08
2017-07-03;10,21;30,75;45,79;1,5
2017-07-04;11,17;33,75;50,21;2,21
2017-07-05;13,09;31,5;51,18;2,9
2017-07-06;10,29;34,29;49,42;3,79
2017-07-07;14,33;44,46;65,96;3,92
2017-07-08;2,58;31,29;34,58;4,92
2017-07-09;1,96;21,29;23,75;3,21
2017-07-10;8,88;24,25;37,46;3,13
2017-07-11;2,63;20,5;23,96;3,42
2017-07-12;6,54;24,71;34,17;2,5
2017-07-13;8,04;21,54;33,71;2,29
2017-07-14;2,21;13,29;15,5;2,46
2017-07-15;5,08;25,21;32,54;3,17
2017-07-16;2,83;24,13;28,04;3,88
2017-07-17;3,0;28,71;32,88;4,46
2017-07-18;11,79;29,63;47,13;3,92
2017-07-19;6,54;28,71;38,38;3,38
2017-07-20;2,08;19,75;22,25;3,5
2017-07-21;5,92;26,08;34,58;3,42
2017-07-22;4,63;25,04;31,67;2,92
2017-07-23;1,71;20,58;22,67;3,25
2017-07-24;10,5;29,38;45,25;3,04
2017-07-25;6,46;18,54;27,96;2,92
2017-07-26;3,29;20,13;24,58;2,88
2017-07-27;13,1;34,24;54,24;4,23
2017-07-28;12,75;27,33;46,54;3,04
2017-07-29;6,96;23,29;33,54;3,67
2017-07-30;5,17;28,79;36,25;4,33
2017-07-31;2,5;21,38;24,83;3,67
2017-08-01;2,75;28,46;32,08;2,42
2017-08-02;16,13;48,13;72,58;3,63
2017-08-03;18,88;54,67;83,25;4,46
2017-08-04;14,29;39,96;61,25;3,38
2017-08-05;3,71;31,0;36,21;3,5
2017-08-06;1,96;18,42;21,08;2,38
2017-08-07;6,77;22,23;32,14;2,55
2017-08-08;1,83;15,38;17,54;1,71
2017-08-09;4,42;24,54;31,0;2,46
2017-08-10;3,54;18,75;23,67;1,71
2017-08-11;2,17;15,46;17,88;1,71
2017-08-12;2,58;16,88;20,29;
2017-08-13;2,17;22,79;25,67;2,92
2017-08-14;5,46;23,0;31,08;2,29
2017-08-15;3,08;24,42;28,71;3,04
2017-08-16;2,67;21,42;25,04;2,67
2017-08-17;8,63;32,5;45,04;3,5
2017-08-18;5,33;25,96;33,5;2,42
2017-08-19;1,96;14,25;16,54;1,88
2017-08-20;1,21;10,0;10,92;1,58
2017-08-21;7,29;19,88;30,54;2,29
2017-08-22;8,71;27,24;40,19;1,77
2017-08-23;11,29;28,38;45,33;2,13
2017-08-24;3,96;26,04;31,79;1,67
2017-08-25;9,92;29,42;44,21;3,08
2017-08-26;3,21;22,96;27,75;2,04
2017-08-27;2,71;20,38;24,29;1,96
2017-08-28;11,58;28,58;45,92;2,29
2017-08-29;7,33;29,0;39,83;2,04
2017-08-30;3,29;23,21;27,63;1,46
2017-08-31;7,54;32,17;43,21;1,58
2017-09-01;24,1;36,5;72,7;2,0
2017-09-04;2,27;24,0;27,45;2,42
2017-09-05;15,33;37,0;60,21;2,5
2017-09-06;15,58;33,38;56,83;2,04
2017-09-07;3,88;23,29;28,92;1,54
2017-09-08;10,5;36,88;52,75;2,38
2017-09-09;7,21;44,71;55,25;2,42
2017-09-10;2,79;20,42;24,25;1,79
2017-09-11;2,54;21,29;25,17;2,63
2017-09-12;1,79;13,58;16,13;1,29
2017-09-13;11,95;28,9;46,71;1,95
2017-09-14;9,13;25,0;38,42;1,92
2017-09-15;11,25;44,54;61,17;1,54
2017-09-16;5,58;32,42;40,71;1,58
2017-09-17;4,92;28,96;36,25;2,13
2017-09-18;5,21;31,38;38,92;2,0
2017-09-19;7,46;30,17;40,96;2,08
2017-09-20;13,21;43,71;63,33;2,96
2017-09-21;14,21;49,88;71,21;3,21
2017-09-22;30,75;55,71;102,29;2,79
2017-09-23;6,83;34,54;44,58;2,67
2017-09-24;6,54;28,58;38,25;1,88
2017-09-25;10,17;35,67;50,5;2,83
2017-09-26;12,92;33,5;52,96;2,58
2017-09-27;20,04;38,67;68,92;2,83
2017-09-28;21,77;45,41;78,14;2,68
2017-09-29;19,83;42,0;71,83;2,38
2017-09-30;13,17;44,58;64,38;2,21
2017-10-01;4,92;31,46;38,58;1,04
2017-10-02;24,88;35,33;73,0;2,54
2017-10-03;12,54;32,79;51,71;2,17
2017-10-04;30,46;38,5;84,79;2,33
2017-10-05;39,21;34,46;94,04;2,58
2017-10-06;7,5;32,21;43,42;2,17
2017-10-07;3,96;27,67;33,54;1,88
2017-10-08;5,5;37,17;45,38;2,83
2017-10-09;16,42;39,0;63,63;3,13
2017-10-10;24,77;40,91;78,64;2,48
2017-10-11;18,75;39,08;67,29;2,54
2017-10-12;9,17;32,96;46,67;2,5
2017-10-13;11,88;43,04;60,88;2,21
2017-10-14;12,17;32,79;50,92;2,67
2017-10-15;8,25;29,46;41,67;2,38
2017-10-16;26,67;39,83;80,58;2,58
2017-10-17;24,71;49,0;86,38;3,13
2017-10-18;37,94;52,17;109,83;3,72
2017-10-19;12,5;48,63;67,0;1,38
2017-10-20;21,75;43,58;76,54;1,96
2017-10-21;21,58;34,13;66,71;2,21
2017-10-22;4,21;25,83;32,0;1,67
2017-10-23;8,71;35,25;48,13;2,33
2017-10-24;21,46;47,13;79,71;3,25
2017-10-25;29,08;50,67;94,79;3,58
2017-10-26;33,38;44,17;95,0;2,92
2017-10-27;20,05;59,43;89,62;3,14
2017-10-28;7,08;39,67;50,25;2,42
2017-10-29;5,71;32,25;40,58;2,92
2017-10-30;11,5;39,13;56,29;2,96
2017-10-31;29,04;42,13;86,04;2,67
2017-11-01;14,79;41,38;63,71;2,75
2017-11-02;35,83;46,38;100,63;2,58
2017-11-03;40,25;53,96;115,0;3,08
2017-11-04;22,61;42,72;77,0;2,78
2017-11-06;4,38;39,13;45,5;2,0
2017-11-07;18,67;40,04;68,25;3,5
2017-11-08;21,04;40,38;72,29;4,33
2017-11-09;31,48;41,22;89,22;3,5
2017-11-10;44,25;56,54;123,67;4,0
2017-11-11;37,46;50,63;107,58;4,13
2017-11-12;14,0;35,75;56,83;2,63
2017-11-13;18,36;39,0;66,45;2,25
2017-11-14;;;;3,63
2017-11-15;;;;4,54
2017-11-16;;;;4,79
2017-11-17;50,38;67,46;143,85;5,33
2017-11-18;21,42;45,42;77,75;5,63
2017-11-19;15,46;31,75;55,42;4,13
2017-11-20;31,58;42,42;90,54;5,17
2017-11-21;43,71;48,58;115,08;6,38
2017-11-22;40,63;43,92;105,54;6,04
2017-11-23;31,54;42,96;90,79;4,13
2017-11-24;52,59;52,91;133,09;4,82
2017-11-25;45,71;55,96;125,5;4,92
2017-11-26;12,08;31,96;49,88;2,04
2017-11-27;46,54;57,63;128,29;4,63
2017-11-28;31,79;57,04;105,25;3,46
2017-11-29;30,33;44,96;91,33;2,42
2017-11-30;21,29;49,5;81,83;1,79
2017-12-01;35,92;59,0;113,5;1,83
2017-12-02;5,71;34,63;42,83;1,13
2017-12-03;3,88;22,88;28,46;1,83
2017-12-04;28,58;52,33;95,75;3,38
2017-12-05;45,75;55,58;125,17;3,33
2017-12-06;22,46;48,33;82,21;3,42
2017-12-07;38,17;51,88;109,63;4,04
2017-12-08;17,0;39,92;65,33;2,42
2017-12-09;13,92;33,29;54,17;2,5
2017-12-10;9,21;30,58;44,29;2,0
2017-12-11;7,55;28,5;39,41;1,05
2017-12-12;41,38;57,58;120,5;1,92
2017-12-13;36,67;50,96;106,71;2,13
2017-12-14;52,33;63,63;143,13;2,58
2017-12-15;47,5;60,58;133,08;2,13
2017-12-16;8,92;35,54;48,79;1,17
2017-12-17;13,04;41,54;61,17;1,83
2017-12-18;34,5;49,25;101,5;2,75
2017-12-19;27,79;40,13;82,25;2,75
2017-12-20;45,79;59,21;129,0;3,46
2017-12-21;59,42;66,13;156,67;3,96
2017-12-22;15,27;47,09;70,09;2,0
2017-12-23;9,58;29,04;43,13;1,29
2017-12-24;14,0;26,67;47,92;1,88
2017-12-25;21,13;26,92;58,67;1,46
2017-12-26;17,83;32,75;59,67;1,54
2017-12-27;4,67;19,46;26,13;1,0
2017-12-28;15,38;34,88;57,92;1,29
2017-12-29;41,75;35,96;99,46;2,92
2017-12-30;18,58;31,67;59,88;1,71
2017-12-31;7,29;20,79;31,67;1,38
2018-01-01;1,92;11,04;13,75;1,0
2018-01-02;10,59;42,41;58,45;1,04
2018-01-03;6,25;27,0;36,63;1,0
2018-01-04;7,17;31,63;42,46;1,0
2018-01-05;11,09;36,82;53,77;1,14
2018-01-06;9,54;22,96;37,08;1,88
2018-01-07;3,88;23,33;28,83;1,0
2018-01-08;15,25;34,04;57,38;1,46
2018-01-09;15,54;34,96;58,46;1,88
2018-01-10;19,75;39,0;69,13;1,54
2018-01-11;6,42;31,58;41,46;1,0
2018-01-12;24,54;35,54;72,88;2,13
2018-01-13;25,79;38,92;78,25;2,67
2018-01-14;4,5;22,25;29,29;1,04
2018-01-15;16,04;29,96;54,38;1,46
2018-01-16;14,83;31,71;54,42;1,33
2018-01-17;3,0;19,6;23,65;1,43
2018-01-18;14,88;35,29;57,75;1,5
2018-01-19;38,83;41,96;101,25;2,33
2018-01-20;9,08;25,25;39,21;1,42
2018-01-21;2,71;14,58;18,17;1,04
2018-01-22;21,13;32,96;65,13;1,67
2018-01-23;34,68;47,45;100,55;2,3
2018-01-24;;;;2,83
2018-01-25;3,55;30,91;35,91;2,58
2018-01-26;15,5;61,08;84,33;1,58
2018-01-27;11,04;38,96;55,21;2,46
2018-01-28;6,92;38,67;48,25;3,21
2018-01-29;27,92;52,04;94,5;3,13
2018-01-30;36,83;49,39;105,52;3,5
2018-01-31;26,42;49,17;89,75;2,32
2018-02-01;45,54;53,29;123,04;2,25
2018-02-02;26,71;42,75;83,5;1,79
2018-02-03;5,21;27,79;35,83;1,04
2018-02-04;2,58;24,33;28,33;1,04
2018-02-05;15,54;51,46;75,04;1,21
2018-02-06;21,63;40,42;73,63;1,54
2018-02-07;17,75;35,08;62,25;1,33
2018-02-08;12,08;30,63;49,08;1,29
2018-02-09;15,13;37,21;60,17;1,38
2018-02-10;11,75;35,75;53,63;1,63
2018-02-11;5,38;25,92;34,21;2,38
2018-02-12;9,96;36,63;51,71;1,08
2018-02-13;10,17;36,17;51,71;1,42
2018-02-14;33,62;52,57;104,05;1,86
2018-02-15;54,29;52,33;135,33;2,71
2018-02-16;37,79;44,63;102,25;2,5
2018-02-17;12,13;27,42;45,83;1,5
2018-02-18;9,5;26,63;41,29;1,54
2018-02-19;19,55;26,59;56,55;1,92
2018-02-20;32,33;46,29;95,79;1,79
2018-02-21;32,38;48,71;98,13;2,25
2018-02-22;17,67;33,75;60,75;1,92
2018-02-23;22,83;47,71;82,67;1,92
2018-02-24;16,08;44,42;68,79;2,04
2018-02-25;17,63;47,21;74,17;1,92
2018-02-26;20,96;30,96;63,08;1,75
2018-02-27;8,92;32,21;45,88;1,33
2018-02-28;18,75;50,13;78,75;1,29
2018-03-01;21,54;48,46;81,17;1,71
2018-03-02;6,5;29,18;39,0;1,0
2018-03-03;5,42;28,92;37,0;1,04
2018-03-04;13,04;39,79;59,54;1,54
2018-03-05;26,25;38,5;78,71;1,42
2018-03-06;7,08;31,42;42,38;1,0
2018-03-07;14,67;36,5;58,83;1,29
2018-03-08;29,46;43,58;88,71;2,42
2018-03-09;24,42;38,46;75,58;1,88
2018-03-10;10,5;28,08;44,13;1,54
2018-03-11;3,83;20,63;26,46;1,08
2018-03-12;5,38;24,83;33,04;1,0
2018-03-13;30,45;45,27;91,73;1,92
2018-03-14;;;;2,21
2018-03-15;6,88;50,38;60,63;1,25
2018-03-16;12,83;44,88;64,42;1,67
2018-03-17;4,29;30,83;37,21;1,08
2018-03-18;4,04;27,75;33,79;1,17
2018-03-19;9,88;39,17;54,33;1,46
2018-03-20;9,83;36,67;51,63;1,13
2018-03-21;5,08;34,5;42,13;1,42
2018-03-22;16,17;48,04;72,75;1,63
2018-03-23;10,88;44,54;60,88;2,42
2018-03-24;12,33;46,04;65,0;1,17
2018-03-25;3,78;30,3;36,04;1,26
2018-03-26;10,68;46,05;62,09;1,55
2018-03-27;13,83;41,08;62,0;1,58
2018-03-28;27,38;45,0;86,63;2,67
2018-03-29;19,79;35,54;65,5;2,54
2018-03-30;3,17;24,46;29,0;1,17
2018-03-31;2,08;14,92;18,0;1,0
2018-04-01;2,38;17,63;21,08;1,33
2018-04-02;3,83;33,46;39,13;2,5
2018-04-03;17,46;36,5;62,96;2,17
2018-04-04;9,67;30,58;45,13;1,42
2018-04-05;14,92;33,08;55,71;2,13
2018-04-06;21,33;46,92;79,25;2,83
2018-04-07;2,0;22,21;25,0;1,75
2018-04-08;2,46;21,46;25,0;1,17
2018-04-09;18,83;31,21;59,75;1,75
2018-04-10;17,5;29,96;56,42;1,54
2018-04-11;1,77;15,09;17,59;1,0
2018-04-12;8,25;30,71;43,13;1,33
2018-04-13;15,25;51,29;74,38;1,38
2018-04-14;4,04;41,75;47,92;1,0
2018-04-15;3,21;23,79;28,46;1,25
2018-04-16;29,54;70,88;115,92;2,75
2018-04-17;12,08;41,33;59,75;1,67
2018-04-18;15,58;54,83;78,58;4,38
2018-04-19;16,54;57,13;82,5;4,92
2018-04-20;21,17;47,96;80,25;3,5
2018-04-21;10,21;44,29;59,75;3,58
2018-04-22;4,71;36,83;44,04;2,79
2018-04-23;23,33;56,08;91,58;6,04
2018-04-24;23,46;46,5;82,17;3,71
2018-04-25;20,83;55,7;87,35;4,61
2018-04-26;13,04;35,13;55,04;2,79
2018-04-27;9,71;30,33;45,17;1,96
2018-04-28;5,54;26,08;34,5;2,83
2018-04-29;2,08;15,5;18,42;1,04
2018-04-30;5,04;26,04;33,79;1,0
2018-05-01;2,29;23,67;26,79;1,25
2018-05-02;8,21;35,5;48,13;1,33
2018-05-03;16,0;47,25;71,5;1,71
2018-05-04;10,38;38,08;53,71;1,29
2018-05-05;7,67;41,04;52,58;1,33
2018-05-06;7,08;36,33;46,96;1,63
2018-05-07;16,21;37,25;61,83;1,79
2018-05-08;13,21;32,29;52,38;1,67
2018-05-09;7,47;35,63;46,89;1,18
2018-05-10;14,08;18,08;39,67;2,29
2018-05-11;8,5;15,92;28,79;1,08
2018-05-12;3,75;20,75;26,29;1,21
2018-05-13;2,58;14,0;17,79;1,79
2018-05-14;5,92;23,83;32,67;1,79
2018-05-15;8,17;23,88;36,13;1,63
2018-05-16;9,14;32,43;46,19;2,92
2018-05-17;20,47;52,0;83,07;2,46
2018-05-18;;;;2,33
2018-05-19;;;;2,83
2018-05-20;;;;2,88
2018-05-21;;;;2,46
2018-05-22;;;;2,0
2018-05-23;1,33;16,17;16,33;2,04
2018-05-24;10,67;35,71;50,58;1,92
2018-05-25;4,92;46,54;52,71;1,5
2018-05-26;1,83;24,21;24,79;1,17
2018-05-27;1,13;19,88;18,96;1,29
2018-05-28;1,58;19,92;20,08;1,04
2018-05-29;1,96;16,75;17,83;1,0
2018-05-30;3,96;27,08;31,63;1,0
2018-05-31;7,38;27,29;37,08;1,21
2018-06-01;7,25;27,92;37,54;1,21
2018-06-02;5,46;26,04;32,71;1,21
2018-06-03;1,5;26,17;26,29;1,0
2018-06-04;8,17;30,79;42,33;1,0
2018-06-05;7,17;30,5;40,38;1,04
2018-06-06;12,54;44,38;62,5;1,0
2018-06-07;14,23;35,59;57,0;1,23
2018-06-08;11,13;28,08;45,08;1,5
2018-06-09;7,13;28,92;39,58;2,13
2018-06-10;3,79;24,71;30,42;2,21
2018-06-11;7,79;20,04;31,96;1,33
2018-06-12;4,96;16,54;24,0;1,38
2018-06-13;4,5;19,17;25,83;1,83
2018-06-14;3,63;17,33;22,75;2,25
2018-06-15;6,42;20,75;30,71;2,75
2018-06-16;4,96;15,96;23,17;2,04
2018-06-17;4,25;13,83;20,08;2,08
2018-06-18;9,35;25,4;39,8;2,41
2018-06-19;6,96;31,67;42,13;2,92
2018-06-20;8,58;37,5;50,63;3,29
2018-06-21;9,67;39,33;54,17;3,58
2018-06-22;10,33;37,04;52,71;3,63
2018-06-23;4,25;19,21;25,67;5,29
2018-06-24;3,58;20,71;25,92;7,21
2018-06-25;6,17;25,88;35,17;2,75
2018-06-26;6,88;29,5;39,75;3,04
2018-06-27;8,83;28,21;41,38;2,63
2018-06-28;8,38;29,21;41,71;1,71
2018-06-29;7,79;30,08;41,92;2,17
2018-06-30;5,67;26,08;34,83;2,46
2018-07-01;4,0;25,67;31,75;2,25
2018-07-02;5,83;21,0;29,67;1,5
2018-07-03;7,88;22,42;34,58;1,96
2018-07-04;14,5;31,46;53,58;2,63
2018-07-05;5,68;23,77;32,36;1,82
2018-07-06;4,92;19,75;27,13;1,92
2018-07-07;5,04;23,13;30,75;1,88
2018-07-08;2,67;21,25;25,38;3,04
2018-07-09;7,71;35,58;47,46;3,29
2018-07-10;6,13;27,58;36,83;2,29
2018-07-11;10,17;24,21;39,83;1,96
2018-07-12;5,75;34,0;42,75;2,42
2018-07-13;8,29;51,71;64,33;4,54
2018-07-14;6,42;43,58;53,13;5,75
2018-07-15;3,67;28,92;34,63;3,42
2018-07-16;7,58;29,29;40,83;1,25
2018-07-17;4,2;23,05;29,7;1,55
2018-07-18;8,13;28,17;40,42;2,21
2018-07-19;9,79;33,88;48,71;2,67
2018-07-20;10,92;34,75;51,46;2,83
2018-07-21;3,04;15,46;19,96;1,67
2018-07-22;2,33;14,38;17,88;1,33
2018-07-23;10,38;26,92;42,88;1,71
2018-07-24;7,92;24,83;36,83;1,75
2018-07-25;8,46;38,5;51,38;2,5
2018-07-26;9,0;39,42;53,25;3,54
2018-07-27;10,46;34,08;49,88;2,17
2018-07-28;7,08;22,92;33,46;1,63
2018-07-29;3,25;16,96;21,58;1,46
2018-07-30;10,79;22,33;38,75;1,58
2018-07-31;10,13;32,63;47,92;2,04
2018-08-01;8,25;35,29;47,79;2,38
2018-08-02;7,38;40,13;51,42;2,83
2018-08-03;4,64;36,5;43,73;2,57
2018-08-04;3,08;32,5;36,79;3,67
2018-08-05;1,88;21,58;24,54;2,75
2018-08-06;4,04;29,58;35,5;2,04
2018-08-07;8,88;24,5;38,0;1,13
2018-08-08;6,17;26,38;35,67;1,25
2018-08-09;9,04;29,17;42,83;1,13
2018-08-10;6,25;22,92;32,25;1,79
2018-08-11;3,29;21,17;26,0;2,0
2018-08-12;2,71;15,67;19,63;1,13
2018-08-13;5,17;29,04;36,79;2,29
2018-08-14;6,92;20,17;30,71;1,63
2018-08-15;2,67;14,38;18,38;1,88
2018-08-16;5,33;21,33;29,5;1,58
2018-08-17;5,17;34,42;41,92;1,38
2018-08-18;3,38;22,04;27,13;1,71
2018-08-19;3,63;23,13;28,46;2,13
2018-08-20;5,13;32,75;40,33;3,17
2018-08-21;6,08;38,33;47,54;2,42
2018-08-22;6,71;36,67;46,67;3,42
2018-08-23;5,75;36,67;45,33;2,46
2018-08-24;4,42;24,58;31,25;2,38
2018-08-25;2,46;14,67;18,21;1,79
2018-08-26;2,29;12,38;15,88;1,54
2018-08-27;9,13;27,46;41,33;1,67
2018-08-28;10,96;26,79;43,46;1,58
2018-08-29;7,33;28,67;39,76;1,33
2018-08-30;6,08;26,29;35,58;1,88
2018-08-31;2,0;16,04;19,04;1,0
2018-09-01;4,5;19,5;26,29;1,17
2018-09-02;2,79;17,42;21,67;1,42
2018-09-03;8,42;26,25;39,17;1,25
2018-09-04;14,33;27,0;48,88;1,33
2018-09-05;6,63;29,46;39,42;1,29
2018-09-06;8,63;26,54;39,63;1,38
2018-09-07;8,83;30,21;43,67;1,58
2018-09-08;5,21;25,38;33,17;1,29
2018-09-09;3,46;20,67;25,71;1,33
