date;co;no;no2;nox;o3;pm10;pm2.5;so2
2023-03-30;0,22;4,04;28,83;34,71;69,25;;;3,17
2023-03-31;0,21;1,42;15,29;17,08;76,21;;;2,79
2023-04-01;0,2;1,21;8,21;9,5;84,83;;;2,96
2023-04-02;0,2;1,13;7,63;8,92;81,17;;;3,0
2023-04-03;0,2;2,0;13,41;16,05;76,27;;;2,48
2023-04-04;0,2;1,46;12,13;14,13;75,67;;;1,21
2023-04-05;0,2;2,29;12,67;15,71;80,21;;;1,38
2023-04-06;0,23;4,67;19,21;26,08;72,54;;;1,13
2023-04-07;0,2;1,13;8,88;10,17;94,83;;;1,42
2023-04-08;0,2;1,88;20,63;23,0;79,58;;;1,08
2023-04-09;0,2;2,58;12,5;15,92;94,08;;;1,67
2023-04-10;0,2;4,08;33,04;39,08;60,08;;;1,79
2023-04-11;0,25;6,42;26,96;36,63;66,13;;;1,58
2023-04-12;0,23;5,46;25,25;33,58;77,38;;;1,58
2023-04-13;0,2;1,46;8,13;10,0;85,5;;;1,04
2023-04-14;0,2;1,83;14,17;16,48;78,57;16,86;;1,57
2023-04-15;0,2;1,71;11,92;14,21;79,79;12,46;;1,21
2023-04-16;0,2;1,71;10,79;13,08;91,0;10,04;;1,46
2023-04-17;0,23;5,54;22,5;30,67;76,92;13,5;;1,67
2023-04-18;0,2;1,58;15,75;18,04;82,04;12,58;;1,29
2023-04-19;0,22;3,21;18,38;23,0;85,46;12,17;;1,25
2023-04-20;0,2;1,7;16,7;19,15;92,73;12,47;;2,05
2023-04-21;0,21;1,08;11,29;12,79;92,96;14,54;;1,04
2023-04-22;0,22;1,71;17,75;20,13;76,38;18,04;;1,0
2023-04-23;0,2;1,0;8,04;9,33;86,67;17,75;;1,0
2023-04-24;0,21;2,88;15,75;19,71;73,38;13,58;;1,08
2023-04-25;0,23;8,42;22,67;35,46;59,92;15,13;;1,25
2023-04-26;0,2;2,42;18,83;22,58;62,54;10,71;;1,21
2023-04-27;0,21;2,42;16,38;19,83;69,79;12,38;;1,08
2023-04-28;0,28;11,46;35,58;52,96;49,29;14,42;;1,42
2023-04-29;0,21;2,29;18,63;22,0;67,96;11,63;;1,67
2023-04-30;0,2;1,58;12,17;14,75;67,21;8,83;;1,38
2023-05-01;0,2;1,38;9,5;11,58;63,46;8,92;;1,04
2023-05-02;0,2;3,5;18,5;23,83;58,46;10,75;;1,38
2023-05-03;0,22;4,75;18,17;25,29;74,71;15,04;;1,63
2023-05-04;0,22;3,41;15,14;20,09;81,55;11,65;;1,24
2023-05-05;0,23;3,29;19,25;24,17;87,58;11,67;;1,38
2023-05-06;0,22;3,5;25,46;30,54;63,33;12,21;;1,46
2023-05-07;0,21;3,08;21,75;26,38;67,0;11,13;;1,46
2023-05-08;0,22;5,08;24,58;32,25;66,0;11,83;;1,96
2023-05-09;0,23;4,96;21,25;28,83;72,42;14,21;;2,33
2023-05-10;0,2;1,83;9,75;12,46;71,0;12,29;;1,38
2023-05-11;0,2;1,75;11,33;14,04;78,13;11,54;;1,71
2023-05-12;0,2;2,5;18,67;22,38;67,63;9,79;;1,54
2023-05-13;0,2;2,88;18,08;22,33;61,71;10,5;;1,63
2023-05-14;0,2;1,96;12,96;15,92;70,29;9,83;;1,46
2023-05-15;0,2;2,33;18,54;22,0;80,88;13,21;;1,58
2023-05-16;0,2;1,42;17,63;19,84;80,65;12,29;;1,47
2023-05-17;0,2;1,38;12,0;13,88;88,54;15,0;;1,79
2023-05-18;0,2;2,17;16,29;18,96;78,79;16,0;;1,96
2023-05-19;0,2;1,92;20,46;23,17;74,63;14,21;;1,83
2023-05-20;0,2;2,04;14,67;17,08;81,38;12,5;;1,75
2023-05-21;0,2;1,38;16,71;18,42;75,29;15,46;;1,83
2023-05-22;0,2;1,88;17,42;19,83;72,25;12,42;;1,63
2023-05-23;0,23;2,21;22,46;25,71;77,21;14,75;;1,79
2023-05-24;0,23;3,0;21,96;26,29;80,63;14,58;;1,88
2023-05-25;0,2;2,17;20,71;23,71;68,5;10,04;;1,42
2023-05-26;0,24;4,88;25,96;33,17;56,79;15,5;;1,67
2023-05-27;0,23;4,38;24,38;30,63;71,0;21,25;;2,33
2023-05-28;0,2;2,21;16,5;19,5;80,0;24,46;;2,38
2023-05-29;0,2;1,75;14,92;17,29;90,21;25,04;;2,13
2023-05-30;0,2;2,13;20,21;23,13;84,33;19,33;;2,17
2023-05-31;0,21;1,52;15,33;17,29;95,61;14,11;;1,62
2023-06-01;0,22;1,58;18,21;20,33;89,04;13,63;;1,13
2023-06-02;0,23;2,63;19,79;23,46;76,25;15,42;;1,08
2023-06-03;0,21;1,5;15,29;17,25;71,21;11,92;;1,13
2023-06-04;0,2;1,08;11,46;12,58;73,5;12,88;;1,0
2023-06-05;0,2;2,46;14,96;18,0;73,83;11,79;;1,5
2023-06-06;0,2;1,79;10,96;13,17;83,58;13,04;;1,5
2023-06-07;0,2;1,92;14,38;16,75;74,88;10,38;;1,0
2023-06-08;0,21;2,71;17,0;20,88;67,21;13,29;;1,25
2023-06-09;0,2;1,21;13,42;15,08;71,83;18,25;;1,0
2023-06-10;0,2;1,46;14,38;16,46;74,38;15,67;;1,04
2023-06-11;0,2;1,29;11,54;13,21;73,75;11,88;;1,08
2023-06-12;0,2;1,46;13,46;15,33;95,17;10,38;;1,0
2023-06-13;0,2;1,67;17,29;19,58;76,29;14,29;;1,0
2023-06-14;0,2;1,35;14,45;16,25;83,58;8,08;;1,2
2023-06-15;0,22;1,83;17,67;20,21;90,42;;;1,5
2023-06-16;0,25;3,17;24,38;29,0;88,29;;;1,38
2023-06-17;0,21;1,13;12,71;13,96;103,04;;;1,13
2023-06-18;0,2;1,13;12,63;13,75;107,58;;;1,5
2023-06-19;0,22;1,67;17,42;19,83;105,0;;;1,04
2023-06-20;0,22;1,42;16,25;18,42;97,17;;;1,17
2023-06-21;0,21;1,71;14,29;16,79;82,38;;;1,0
2023-06-22;0,2;1,38;12,0;13,79;95,54;;;1,63
2023-06-23;0,21;1,08;8,63;10,0;95,71;;;1,42
2023-06-24;0,2;1,29;12,79;14,54;88,83;;;1,83
2023-06-25;0,21;1,75;15,21;17,58;85,33;;;1,88
2023-06-26;0,27;4,46;32,0;38,54;79,38;;;1,92
2023-06-27;0,22;1,75;17,0;19,42;78,0;;;1,17
2023-06-28;0,25;2,5;22,42;26,21;69,83;;;1,54
2023-06-29;0,24;3,83;26,63;32,33;71,13;;;1,75
2023-06-30;0,2;1,38;11,19;12,71;97,68;;;1,33
2023-07-01;0,21;1,67;12,58;14,54;71,0;;;1,42
2023-07-02;0,21;1,58;15,04;17,21;61,17;;;1,17
2023-07-03;0,22;2,67;18,25;21,96;61,0;;;1,33
2023-07-04;0,22;2,42;15,92;19,46;57,46;;;1,21
2023-07-05;0,22;2,17;15,08;18,46;46,75;17,0;;1,04
2023-07-06;0,21;2,08;15,04;17,88;53,29;17,87;;1,17
2023-07-07;0,23;3,0;19,42;24,0;53,92;26,46;;1,17
2023-07-08;0,2;1,38;10,92;12,83;81,08;30,17;;1,42
2023-07-09;0,22;1,67;15,42;17,75;72,79;34,71;;1,46
2023-07-10;0,23;1,96;19,08;22,0;68,0;41,58;;1,38
2023-07-11;0,27;4,92;34,5;41,75;41,5;72,38;;1,83
2023-07-12;0,25;1,92;13,92;16,71;56,96;42,46;;1,38
2023-07-13;0,2;1,46;9,46;11,17;72,21;34,05;;1,58
2023-07-14;0,2;1,14;8,86;9,73;78,5;29,37;;1,3
2023-07-15;0,2;1,38;9,33;10,21;73,04;23,38;;1,0
2023-07-16;0,2;1,38;10,42;11,33;60,75;19,0;;1,0
2023-07-17;0,23;2,04;20,21;22,5;59,42;25,5;;1,04
2023-07-18;0,3;4,75;32,88;39,71;63,25;47,08;;1,17
2023-07-19;0,25;1,96;19,67;22,08;75,38;45,04;;1,21
2023-07-20;0,22;1,46;16,04;17,58;82,92;34,33;;1,13
2023-07-21;0,2;1,17;10,67;11,63;77,58;27,83;;1,13
2023-07-22;0,2;1,17;12,17;13,13;74,88;25,96;;1,0
2023-07-23;0,2;1,75;15,46;17,25;68,5;37,75;;1,17
2023-07-24;0,21;1,67;16,0;17,67;63,75;29,29;;1,13
2023-07-25;0,2;1,25;9,13;10,04;76,17;33,96;;1,13
2023-07-26;0,2;1,17;10,04;10,92;66,54;33,08;;1,0
2023-07-27;0,21;1,63;13,83;15,5;63,38;25,92;;1,0
2023-07-28;0,2;1,32;10,82;11,82;96,95;17,2;;1,0
2023-07-29;0,2;1,0;8,0;8,42;64,88;22,75;;1,0
2023-07-30;0,21;1,63;11,92;13,5;59,17;18,5;;1,04
2023-07-31;0,2;1,17;10,83;11,54;62,13;19,96;;1,0
2023-08-01;0,21;1,54;10,71;12,21;73,5;27,96;;1,25
2023-08-02;0,22;1,25;8,13;9,08;77,63;36,21;;1,0
2023-08-03;0,21;1,21;9,17;10,04;66,5;18,21;;1,0
2023-08-04;0,2;1,5;9,83;11,5;75,29;17,5;;1,08
2023-08-05;0,2;1,17;8,79;9,42;81,33;20,75;;1,17
2023-08-06;0,2;1,0;8,21;8,58;71,42;23,13;;1,0
2023-08-07;0,2;1,21;8,46;9,13;76,88;28,25;;1,0
2023-08-08;0,2;1,42;12,17;13,25;67,21;29,17;;1,0
2023-08-09;0,2;1,0;11,0;11,58;73,83;26,75;;1,0
2023-08-10;0,22;1,58;16,92;18,29;78,88;27,13;;1,08
2023-08-11;0,21;1,38;17,54;18,63;92,96;28,96;;1,13
2023-08-12;0,21;1,25;11,71;12,5;91,25;26,13;;1,0
2023-08-13;0,23;2,42;18,75;21,92;63,88;23,88;;1,0
2023-08-14;0,23;1,46;14,63;16,29;66,13;22,0;;1,0
2023-08-15;0,21;1,04;10,21;10,83;73,33;21,42;;1,0
2023-08-16;0,22;1,04;10,5;11,29;75,83;21,46;;1,0
2023-08-17;0,21;1,21;7,46;8,5;78,63;23,0;;1,0
2023-08-18;0,24;1,36;20,68;22,09;66,74;30,33;;1,0
2023-08-19;0,24;1,08;14,75;15,75;63,21;40,29;;1,0
2023-08-20;0,27;4,04;33,04;38,88;59,38;45,13;;1,42
2023-08-21;0,27;2,17;34,63;37,46;77,5;40,42;;1,33
2023-08-22;0,29;3,88;38,67;44,33;65,0;43,67;;1,29
2023-08-23;0,24;1,88;25,96;28,17;99,92;38,5;;1,63
2023-08-24;0,24;2,88;23,63;27,33;84,29;38,58;;1,42
2023-08-25;0,21;1,38;14,54;15,75;84,21;27,54;;1,0
2023-08-26;0,21;1,04;9,92;10,63;72,46;23,0;;1,0
2023-08-27;0,2;1,17;11,21;12,21;50,0;;;1,0
2023-08-28;0,2;1,21;9,54;10,92;66,33;16,88;;1,0
2023-08-29;0,2;1,5;11,13;12,92;66,21;12,13;;1,13
2023-08-30;0,2;1,38;9,63;10,79;75,42;17,04;;1,0
2023-08-31;0,22;2,33;17,46;20,54;70,08;17,54;;1,25
2023-09-01;0,2;1,0;8,52;9,14;78,05;15,65;;1,0
2023-09-02;0,21;1,13;10,25;11,25;69,46;16,54;;1,0
2023-09-03;0,21;1,08;8,67;9,46;85,42;19,17;;1,0
2023-09-04;0,22;1,75;16,13;18,13;85,83;25,25;;1,0
2023-09-05;0,22;2,04;19,25;21,96;78,0;24,92;;1,0
2023-09-06;0,22;1,42;16,0;17,67;84,92;21,63;;1,0
2023-09-07;0,24;1,33;20,71;22,04;77,0;20,71;;1,08
2023-09-08;0,25;3,0;27,54;31,96;79,67;22,33;;1,21
2023-09-09;0,25;2,04;25,96;28,79;71,83;22,58;;1,21
2023-09-10;0,2;1,46;18,5;20,21;70,83;19,04;;1,13
2023-09-11;0,2;1,25;15,04;16,42;69,08;16,38;;1,0
2023-09-12;0,23;3,38;21,13;25,5;66,75;21,5;;1,04
2023-09-13;0,21;1,29;13,25;14,75;70,71;19,04;;1,0
2023-09-14;0,25;3,42;17,63;22,33;67,71;12,0;;1,04
2023-09-15;0,26;2,14;21,48;24,29;54,82;4,88;;1,05
2023-09-16;0,22;1,79;17,25;19,54;57,33;19,88;;1,0
2023-09-17;0,21;1,21;13,0;14,29;58,75;68,83;;1,0
2023-09-18;0,2;1,33;10,54;12,08;69,04;38,08;;1,0
2023-09-19;0,23;3,13;18,96;23,13;57,21;20,29;;1,08
2023-09-20;0,21;2,08;14,21;16,96;61,42;13,88;;1,0
2023-09-21;0,23;2,21;18,67;21,5;72,08;19,33;;1,38
2023-09-22;0,2;1,38;9,92;11,5;61,54;13,25;;1,46
2023-09-23;0,22;1,67;16,17;18,08;61,04;13,71;;1,58
2023-09-24;0,21;1,25;14,0;15,29;62,33;13,67;;1,25
2023-09-25;0,22;1,71;15,38;17,33;62,79;14,33;;1,21
2023-09-26;0,25;3,71;22,79;28,17;64,46;16,58;;1,33
2023-09-27;0,29;7,38;28,75;39,58;61,5;23,58;;1,54
2023-09-28;0,24;1,92;21,88;24,63;56,5;17,63;;1,0
2023-09-29;0,28;4,54;31,13;37,71;61,83;18,7;;1,58
2023-09-30;0,23;2,25;20,25;22,75;77,04;;;1,83
2023-10-01;0,25;1,83;21,42;23,63;66,08;;;1,42
2023-10-02;0,24;1,96;21,71;24,25;58,08;;;1,08
2023-10-03;0,2;1,33;13,29;14,62;70,18;13,75;;1,0
2023-10-04;0,21;1,21;13,17;14,29;72,0;27,75;;1,38
2023-10-05;0,25;4,17;23,38;29,29;55,79;25,5;;1,0
2023-10-06;0,23;1,88;24,21;26,33;68,88;32,04;;1,33
2023-10-07;0,25;2,67;23,17;26,92;37,22;30,25;;1,04
2023-10-08;0,24;2,42;20,33;23,42;;25,04;;1,42
2023-10-09;0,3;6,5;28,21;37,88;73,92;31,58;;1,46
2023-10-10;0,27;3,96;29,08;34,96;60,0;27,88;;1,67
2023-10-11;0,26;5,42;25,63;33,71;64,17;21,38;;1,46
2023-10-12;0,21;1,17;14,58;15,67;72,96;19,29;;1,33
2023-10-13;0,23;1,21;17,04;18,17;70,29;28,25;;1,17
2023-10-14;0,21;1,21;15,08;16,5;65,88;28,38;;1,17
2023-10-15;0,21;1,38;15,88;17,42;52,04;24,0;;1,04
2023-10-16;0,23;3,33;22,79;27,21;47,5;14,54;;1,08
2023-10-17;0,3;5,82;26,45;35,41;39,91;19,8;;1,18
2023-10-18;0,28;7,33;23,79;34,83;47,25;29,29;;1,0
2023-10-19;0,2;1,42;11,75;13,29;66,17;15,94;;1,13
2023-10-20;0,2;1,04;6,54;7,42;73,13;11,0;;1,08
2023-10-21;0,2;1,08;6,42;7,17;73,5;8,13;;1,08
2023-10-22;0,2;1,42;13,0;14,63;66,5;11,46;;1,17
2023-10-23;0,2;1,67;16,17;18,08;69,92;33,13;;1,0
2023-10-24;0,2;1,33;8,92;10,5;67,67;9,29;;1,0
2023-10-25;0,2;1,25;8,38;9,42;65,21;11,96;;1,21
2023-10-26;0,2;2,54;11,92;15,17;51,92;16,27;;1,13
2023-10-27;0,2;1,21;7,58;8,67;75,58;14,83;;1,08
2023-10-28;0,2;1,04;8,38;9,25;69,21;10,79;;1,04
2023-10-29;0,2;1,04;8,57;9,09;72,83;19,13;;1,04
2023-10-30;0,24;4,33;20,88;27,13;50,08;18,5;;1,0
2023-10-31;0,2;1,48;14,05;15,86;52,67;13,16;;1,0
2023-11-01;0,2;1,04;8,92;9,79;62,42;10,67;;1,29
2023-11-02;0,2;1,08;7,63;8,38;70,21;14,3;;1,04
2023-11-03;0,2;1,04;6,63;7,79;70,46;16,78;;1,08
2023-11-04;0,2;1,38;9,42;10,75;65,54;10,94;;1,67
2023-11-05;0,2;1,0;4,04;4,71;76,79;13,25;;1,04
2023-11-06;0,22;3,08;15,75;20,25;58,71;13,75;;1,17
2023-11-07;0,21;3,92;18,67;24,25;51,88;15,67;;1,04
2023-11-08;0,2;1,96;12,25;14,67;65,38;13,25;;1,33
2023-11-09;0,21;3,58;16,67;21,75;56,29;9,63;;1,0
2023-11-10;0,2;1,29;12,0;13,46;63,25;;;1,04
2023-11-11;0,24;2,13;21,79;24,67;45,96;;;1,0
2023-11-12;0,23;3,17;18,25;22,63;39,33;;;1,0
2023-11-13;0,2;1,42;11,38;13,04;55,04;12,1;;1,04
2023-11-14;0,2;2,0;12,33;15,04;46,92;15,08;;1,08
2023-11-15;0,21;2,29;19,46;22,58;47,38;15,42;;1,0
2023-11-16;0,22;3,88;18,67;24,38;43,75;14,88;;1,17
2023-11-17;0,23;3,08;21,5;25,88;46,5;15,71;;1,0
2023-11-18;0,23;2,33;20,25;23,58;54,96;18,13;;1,21
2023-11-19;0,32;9,29;33,04;46,75;33,75;18,38;;1,46
2023-11-20;0,37;17,33;44,19;70,62;20,52;16,33;;1,1
2023-11-21;0,28;9,33;27,54;41,92;40,79;15,08;;1,08
2023-11-22;0,22;3,92;17,13;22,63;54,21;11,0;;1,0
2023-11-23;0,21;3,05;16,59;20,91;49,55;19,67;;1,62
2023-11-24;0,2;1,92;11,58;14,38;53,5;42,38;;1,5
2023-11-25;0,21;2,92;17,29;21,38;44,79;24,54;;1,21
2023-11-26;0,26;5,71;24,29;32,79;43,08;20,67;;1,0
2023-11-27;0,23;5,5;17,17;25,54;43,0;23,29;;1,13
2023-11-28;0,27;9,29;24,04;37,96;38,75;21,04;;1,04
2023-11-29;0,37;17,75;29,42;56,04;33,0;23,29;;1,08
2023-11-30;0,27;9,58;23,96;38,25;46,04;24,75;;1,38
2023-12-01;0,25;6,83;20,38;30,63;45,04;18,54;;1,04
2023-12-02;0,23;8,21;20,42;32,63;44,63;13,5;;1,21
2023-12-03;0,23;2,38;14,08;17,38;48,58;10,71;;1,13
2023-12-04;0,2;2,13;17,0;20,04;57,79;9,5;;1,25
2023-12-05;0,22;3,54;20,58;25,92;39,88;8,88;;1,0
2023-12-06;0,23;3,58;20,0;25,17;43,33;;;1,21
2023-12-07;0,2;2,5;17,91;21,41;49,0;14,0;;1,33
2023-12-08;0,21;2,75;11,92;15,67;47,63;8,25;;1,04
2023-12-09;0,2;1,92;11,5;14,04;55,17;9,83;;1,33
2023-12-10;0,23;2,63;17,46;20,96;44,54;11,71;;1,25
2023-12-11;0,2;2,63;12,42;16,08;40,92;10,79;;1,25
2023-12-12;0,2;1,54;11,96;14,21;51,08;14,71;;1,13
2023-12-13;0,2;1,14;10,86;12,24;56,57;22,24;;1,38
2023-12-14;0,22;2,5;12,75;16,17;50,42;15,96;;1,42
2023-12-15;0,27;6,88;27,54;37,79;43,96;18,46;;1,63
2023-12-16;0,28;7,83;26,21;37,75;40,13;18,29;;1,5
2023-12-17;0,31;15,54;39,71;63,33;26,46;16,54;;1,71
2023-12-18;0,49;32,46;57,29;106,75;16,0;32,96;;2,13
2023-12-19;0,3;14,42;35,29;57,17;35,67;27,04;;1,92
2023-12-20;0,25;5,88;25,58;34,33;32,58;24,25;;1,96
2023-12-21;0,24;5,79;15,79;24,29;51,25;33,54;;1,83
2023-12-22;0,29;7,29;22,46;33,21;;26,21;;1,63
2023-12-23;0,2;1,25;7,08;8,25;;9,29;;1,21
2023-12-24;0,22;1,92;12,63;15,04;;11,67;;1,25
2023-12-25;0,41;13,71;50,08;70,58;;20,75;;1,67
2023-12-26;0,34;11,25;38,5;55,42;;19,75;;1,75
2023-12-27;0,43;23,96;46,75;82,83;;26,38;;2,08
2023-12-28;0,29;5,17;30,91;38,65;42,85;22,13;;1,05
2023-12-29;0,38;12,5;43,54;62,29;18,46;30,88;;1,17
2023-12-30;0,35;6,13;35,04;44,0;32,33;24,79;;1,21
2023-12-31;0,23;1,42;14,75;16,46;54,88;14,79;;1,42
2024-01-01;0,24;2,04;19,42;22,08;41,42;16,5;;1,04
2024-01-02;0,2;1,88;11,79;14,13;56,96;18,79;;1,42
2024-01-03;0,23;2,0;14,21;16,75;52,25;21,33;;1,17
2024-01-04;0,35;19,63;43,67;73,71;27,47;22,42;;1,04
2024-01-05;0,3;13,0;31,38;51,13;;14,75;;1,0
2024-01-06;0,2;1,38;7,75;9,29;;4,21;;1,0
2024-01-07;0,2;1,46;7,42;9,21;;3,54;;1,13
2024-01-08;0,28;12,5;25,71;44,21;;13,38;;1,46
2024-01-09;0,31;10,82;31,45;47,77;35,85;15,55;;1,41
2024-01-10;0,28;5,75;27,63;36,25;24,96;16,29;;1,04
2024-01-11;0,2;5,29;18,17;26,04;31,46;9,75;;1,04
2024-01-12;0,2;4,96;13,92;21,42;35,08;10,17;;1,08
2024-01-13;0,24;4,5;19,0;25,38;38,38;11,63;;1,17
2024-01-14;0,2;1,25;6,83;8,0;56,21;12,25;;1,38
2024-01-15;0,22;5,33;16,08;24,29;34,79;13,5;;1,04
2024-01-16;0,43;29,61;33,52;78,39;20,95;23,58;;1,0
2024-01-17;0,23;2,78;14,87;18,91;40,6;13,67;;1,0
2024-01-18;0,2;2,2;7,7;10,65;70,75;8,36;;1,63
2024-01-19;0,23;4,29;21,24;27,76;41,0;10,5;;2,21
2024-01-20;0,25;7,25;22,67;33,42;45,96;22,0;;2,42
2024-01-21;0,22;8,88;27,92;41,38;42,71;19,08;;2,75
2024-01-22;0,21;3,33;14,29;19,46;50,58;10,54;;2,75
2024-01-23;0,37;17,33;29,25;55,5;31,71;18,96;;2,13
2024-01-24;0,39;14,0;37,88;59,13;22,5;20,25;;2,0
2024-01-25;0,43;27,04;39,71;80,71;19,33;24,29;;1,79
2024-01-26;0,41;24,63;50,38;87,71;19,63;26,25;;1,88
2024-01-27;0,33;10,25;42,96;58,29;30,67;23,79;;1,33
2024-01-28;0,23;2,46;19,46;22,92;46,79;14,63;;1,0
2024-01-29;0,24;3,21;23,83;28,63;52,58;21,45;;1,0
2024-01-30;0,26;6,67;25,83;35,96;52,64;22,38;;1,0
2024-01-31;0,24;4,0;23,25;29,15;55,27;21,11;;1,0
2024-02-01;0,22;3,46;20,71;25,88;41,04;;;1,0
2024-02-02;0,26;9,58;28,96;43,38;27,08;36,92;;1,17
2024-02-03;0,23;2,67;21,67;25,46;43,33;24,63;;1,08
2024-02-04;0,33;9,96;35,21;50,29;37,71;24,71;;1,08
2024-02-05;0,39;20,38;47,13;78,17;25,25;33,08;;1,17
2024-02-06;0,35;21,78;53,44;86,78;27,96;29,5;;1,0
2024-02-07;0,23;2,33;13,67;17,08;40,33;33,33;;1,0
2024-02-08;0,21;2,71;17,63;21,67;44,08;35,13;;1,0
2024-02-09;0,2;1,63;16,92;19,25;50,75;27,08;;1,08
2024-02-10;0,2;1,42;7,21;9,21;62,38;9,13;;1,08
2024-02-11;0,2;1,63;6,13;8,54;65,0;12,17;;1,58
2024-02-12;0,2;2,13;10,67;14,0;61,71;12,42;;1,0
2024-02-13;0,25;5,67;29,42;37,96;38,58;19,0;;1,0
2024-02-14;0,43;24,5;48,17;85,17;26,04;29,17;;1,13
2024-02-15;0,47;33,54;50,75;102,0;19,92;27,46;;1,0
2024-02-16;0,21;2,92;20,63;24,92;52,13;17,88;;1,0
2024-02-17;0,24;6,88;18,04;28,58;45,75;10,5;;1,0
2024-02-18;0,2;1,96;13,29;16,25;61,5;11,38;;1,04
2024-02-19;0,36;15,1;44,15;67,15;27,57;21,11;;1,2
2024-02-20;0,32;8,63;32,46;45,63;40,67;24,42;;1,0
2024-02-21;0,25;3,0;24,5;28,96;59,58;21,13;;1,0
2024-02-22;0,3;5,04;32,63;40,38;53,83;26,67;;1,0
2024-02-23;0,2;2,13;12,38;15,75;68,79;13,71;;1,0
2024-02-24;0,23;2,33;12,96;16,63;61,5;9,42;;1,0
2024-02-25;0,24;1,88;14,46;17,5;60,21;12,13;;1,0
2024-02-26;0,21;3,17;16,0;20,88;53,58;12,79;;1,0
2024-02-27;0,24;3,71;17,0;22,54;43,63;15,38;;1,0
2024-02-28;0,23;3,54;18,63;23,71;58,0;16,92;;1,0
2024-02-29;0,25;3,92;22,71;28,54;57,25;22,71;;1,04
2024-03-01;0,21;1,74;11,68;14,16;66,68;11,41;;1,0
2024-03-02;0,2;1,29;10,71;12,21;76,58;18,92;;1,17
2024-03-03;0,2;1,08;5,58;6,71;76,38;8,54;;1,0
2024-03-04;0,24;2,25;16,13;19,08;67,54;12,42;;1,0
2024-03-05;0,26;3,96;26,96;33,0;50,13;16,5;;1,04
2024-03-06;0,27;7,33;28,67;39,58;58,13;18,75;;1,0
2024-03-07;0,29;8,17;30,96;43,25;57,5;15,67;;1,0
2024-03-08;0,21;1,42;13,42;15,17;77,29;14,13;;1,0
2024-03-09;0,21;1,04;13,92;15,13;70,33;15,04;;1,0
2024-03-10;0,2;1,75;12,13;14,58;68,08;6,96;;1,0
2024-03-11;0,23;2,29;13,33;16,42;66,17;11,17;;1,0
2024-03-12;0,25;2,21;20,25;23,42;66,38;14,54;;1,0
2024-03-13;0,35;8,25;38,33;50,58;50,75;22,88;;1,13
2024-03-14;0,28;5,63;30,5;39,04;65,42;18,25;;1,0
2024-03-15;0,32;4,45;31,73;38,68;60,26;24,68;;1,0
2024-03-16;0,3;4,38;32,67;39,08;59,04;23,71;;1,08
2024-03-17;0,33;3,79;34,58;40,25;53,29;26,04;;1,17
2024-03-18;0,35;12,33;36,92;55,42;37,29;25,0;;1,04
2024-03-19;0,28;6,75;36,58;46,63;52,13;16,5;;1,04
2024-03-20;0,25;5,29;28,67;36,67;63,04;16,21;;1,0
2024-03-21;0,3;5,0;27,08;34,5;58,21;21,08;;1,0
2024-03-22;0,35;9,46;41,25;55,42;52,71;43,33;;1,04
2024-03-23;0,21;1,96;14,29;17,04;77,54;30,75;;1,13
2024-03-24;0,21;2,33;13,88;16,88;67,25;20,46;;1,0
2024-03-25;0,24;2,25;21,63;24,83;57,0;13,08;;1,0
2024-03-26;0,2;1,88;15,25;17,79;61,17;7,5;;1,0
2024-03-27;0,22;1,67;12,33;14,75;69,79;12,75;;1,0
2024-03-28;0,21;1,29;9,5;10,79;81,58;18,54;;1,0
2024-03-29;0,2;1,0;8,0;9,17;83,29;39,04;;1,0
2024-03-30;0,2;1,0;6,29;7,5;87,92;17,25;;1,0
2024-03-31;0,2;1,0;6,78;7,61;82,09;12,96;;1,0
2024-04-01;0,2;1,0;4,79;5,96;85,0;6,79;;1,0
2024-04-02;0,2;1,58;10,08;12,08;84,79;9,25;;1,0
2024-04-03;0,23;1,83;18,42;20,88;81,96;15,83;;1,25
2024-04-04;0,35;10,75;36,25;52,5;56,88;25,46;;1,42
2024-04-05;0,32;7,55;40,5;51,77;59,63;23,15;;1,1
2024-04-06;0,22;1,46;16,71;18,13;81,25;24,71;;1,0
2024-04-07;0,21;1,0;10,17;10,42;88,96;33,67;;1,0
2024-04-08;0,26;3,83;23,13;28,33;65,58;41,79;;1,0
2024-04-09;0,2;1,29;7,79;8,83;87,75;19,67;;1,0
2024-04-10;0,2;2,33;15,71;18,42;74,29;16,25;;1,17
2024-04-11;0,25;2,75;25,46;29,29;73,54;24,17;;1,13
2024-04-12;0,33;6,63;41,63;51,42;69,67;31,71;;1,63
2024-04-13;0,28;1,83;32,04;34,42;85,83;26,38;;1,33
2024-04-14;0,29;2,08;27,71;30,04;86,92;35,92;;1,58
2024-04-15;0,25;3,21;28,46;32,75;88,67;28,92;;1,83
2024-04-16;0,2;1,79;11,17;12,92;83,58;26,54;;1,04
2024-04-17;0,2;1,36;8,18;9,36;87,41;16,0;;1,0
2024-04-18;0,2;3,73;19,55;24,64;73,46;17,89;;1,0
2024-04-19;0,2;3,33;17,67;22,17;80,33;26,42;;1,08
2024-04-20;0,2;1,54;16,88;18,58;87,79;22,71;;1,29
2024-04-21;0,2;3,88;16,13;21,04;77,21;21,38;;1,08
2024-04-22;0,2;1,67;15,0;16,96;75,5;13,25;;1,0
2024-04-23;0,23;7,42;25,17;36,13;70,67;11,75;;1,0
2024-04-24;0,21;4,29;23,54;29,83;76,63;18,83;;1,17
