date;co;no;no2;nox;o3;pm10;pm2.5;so2
2013-03-02;0,34;13,41;50,14;70,36;46,77;;;2,36
2013-03-03;0,44;16,83;63,33;88,88;45,13;;;2,67
2013-03-04;0,27;3,33;43,71;48,58;65,42;;;2,17
2013-03-05;0,2;2,14;27,41;30,45;76,55;;;2,0
2013-03-06;0,82;53,83;70,25;152,67;22,58;;;3,08
2013-03-07;0,47;22,92;53,38;87,92;34,63;;;2,63
2013-03-08;0,31;8,88;35,13;48,29;59,25;;;2,04
2013-03-09;0,37;17,75;32,08;59,04;56,63;;;2,29
2013-03-10;0,38;10,5;26,04;41,79;63,67;;;2,42
2013-03-11;0,43;4,67;23,71;30,54;66,79;;;2,46
2013-03-12;0,5;4,05;28,9;34,8;58,68;;;2,0
2013-03-13;0,73;8,62;38,62;51,57;35,73;;;1,5
2013-03-14;0,51;2,79;17,63;21,33;74,5;;;1,08
2013-03-15;0,45;5,46;33,21;40,96;68,75;;;1,83
2013-03-16;0,37;6,13;36,21;45,21;60,96;;;1,38
2013-03-17;0,22;2,75;28,71;32,67;69,67;;;1,25
2013-03-18;0,25;4,67;26,25;33,17;65,67;;;1,21
2013-03-19;0,33;10,75;47,67;63,54;57,96;;;2,46
2013-03-20;0,29;7,67;41,17;52,63;58,88;;;1,54
2013-03-21;0,3;14,46;55,08;76,71;42,79;;;2,08
2013-03-22;0,23;6,67;43,83;53,63;63,21;;;1,42
2013-03-23;0,2;4,54;38,33;45,04;60,83;;;2,33
2013-03-24;0,21;4,54;26,46;33,0;65,46;;;2,21
2013-03-25;0,43;3,63;20,08;25,25;64,08;;;1,17
2013-03-26;0,3;3,59;20,05;25,32;65,36;;;1,59
2013-03-27;0,24;4,17;26,63;32,75;69,13;;;1,46
2013-03-28;0,2;4,63;29,29;35,92;63,46;;;1,79
2013-03-29;0,2;2,46;16,67;20,21;61,21;;;1,33
2013-03-30;0,24;1,67;11,17;13,79;75,25;;;1,0
2013-03-31;0,32;2,64;14,32;18,0;83,91;;;1,86
2013-04-01;0,21;2,33;17,63;20,96;70,13;;;1,17
2013-04-02;0,27;3,29;20,08;24,88;73,42;;;1,25
2013-04-03;0,38;11,04;37,58;54,0;64,96;;;1,83
2013-04-04;0,2;3,92;36,92;42,67;68,33;;;1,79
2013-04-05;0,28;5,21;34,67;42,29;54,88;;;1,54
2013-04-06;0,32;2,63;24,79;28,29;74,46;;;1,13
2013-04-07;0,44;3,54;25,67;30,58;73,67;;;1,46
2013-04-08;0,39;13,57;37,9;57,81;62,5;;;2,33
2013-04-09;0,3;4,25;35,08;40,42;63,21;;;1,63
2013-04-10;0,3;5,08;43,0;49,75;73,33;;;2,96
2013-04-11;0,25;8,17;38,17;50,0;55,33;;;2,5
2013-04-12;0,27;5,42;29,79;36,88;71,96;;;1,71
2013-04-13;0,25;2,13;33,46;35,5;73,88;;;3,17
2013-04-14;0,31;9,88;59,63;74,13;48,79;;;4,63
2013-04-15;0,41;28,33;83,75;126,63;32,04;;;5,54
2013-04-16;0,41;18,33;73,5;100,83;42,38;;;4,63
2013-04-17;0,4;24,58;71,21;108,04;54,92;;;3,88
2013-04-18;0,38;14,21;51,83;72,88;59,83;;;4,17
2013-04-19;0,25;6,5;37,88;46,96;56,58;;;1,92
2013-04-20;0,24;1,63;16,25;17,46;82,04;;;1,58
2013-04-21;0,2;1,21;14,46;14,75;92,21;;;2,0
2013-04-22;0,21;3,29;27,5;31,13;84,92;;;3,0
2013-04-23;0,29;3,45;35,59;39,77;80,23;;;2,82
2013-04-24;0,21;2,21;32,58;34,83;89,29;;;1,71
2013-04-25;0,2;1,17;29,38;29,42;91,58;;;1,38
2013-04-26;0,23;2,0;33,21;35,08;89,08;;;1,63
2013-04-27;0,2;1,63;21,21;22,21;64,83;;;1,13
2013-04-28;0,2;1,08;24,0;23,67;60,5;;;1,0
2013-04-29;0,2;1,88;30,88;32,42;57,67;;;1,0
2013-04-30;0,23;3,83;30,63;35,63;59,38;;;1,58
2013-05-01;0,31;2,46;31,67;33,92;72,58;;;1,67
2013-05-02;0,29;6,25;42,75;51,21;71,17;;;2,88
2013-05-03;0,25;2,46;25,79;28,33;73,54;;;1,88
2013-05-04;0,24;2,17;33,0;35,13;70,38;;;2,46
2013-05-05;0,2;1,75;25,92;27,38;71,63;;;2,29
2013-05-06;0,25;8,71;39,79;52,38;67,92;;;2,33
2013-05-07;0,23;11,95;46,41;63,91;64,91;;;3,14
2013-05-08;0,32;26,75;84,25;124,88;49,0;;;7,67
2013-05-09;0,28;7,63;42,96;54,33;53,29;;;3,46
2013-05-10;0,28;4,58;28,92;35,67;54,83;;;2,5
2013-05-11;0,22;1,58;17,13;19,33;79,17;;;2,63
2013-05-12;0,25;1,54;13,04;14,92;79,25;;;2,17
2013-05-13;0,22;3,96;28,92;34,38;65,67;;;2,17
2013-05-14;0,25;5,0;42,04;49,17;46,08;;;2,33
2013-05-15;0,29;5,42;36,75;44,54;46,17;;;1,67
2013-05-16;0,27;4,25;25,42;31,33;60,0;;;1,75
2013-05-17;0,3;7,75;32,88;44,5;66,75;;;4,0
2013-05-18;0,28;1,83;16,75;18,92;72,67;;;2,13
2013-05-19;0,3;1,42;12,42;14,13;74,38;;;1,5
2013-05-20;0,22;1,5;16,42;18,0;75,38;;;1,5
2013-05-21;0,32;4,25;28,71;34,96;64,0;;;2,21
2013-05-22;0,23;3,08;20,42;24,33;74,04;;;2,17
2013-05-23;0,26;3,17;18,92;23,38;79,29;;;2,58
2013-05-24;0,3;2,95;16,3;20,4;77,96;;;2,4
2013-05-25;0,2;2,08;13,42;15,83;81,96;;;2,04
2013-05-26;0,2;2,04;20,5;23,21;72,67;;;2,58
2013-05-27;0,3;4,13;30,63;36,5;63,21;;;2,79
2013-05-28;0,21;5,13;28,0;35,38;59,75;;;2,46
2013-05-29;0,33;2,75;17,25;20,92;67,33;;;1,96
2013-05-30;0,37;4,46;23,33;29,67;62,83;;;2,0
2013-05-31;0,23;2,63;27,25;30,63;83,21;;;2,29
2013-06-01;0,25;1,67;21,21;22,96;93,21;;;1,79
2013-06-02;0,2;2,5;22,63;25,67;84,04;;;2,48
2013-06-03;0,2;3,25;30,63;34,96;68,08;;;2,88
2013-06-04;0,23;5,13;32,08;39,29;74,58;;;2,71
2013-06-05;0,3;4,65;44,26;58,25;65,48;;;3,5
2013-06-06;0,33;7,58;51,25;62,5;62,63;;;4,29
2013-06-07;0,22;7,88;44,63;56,17;64,0;;;3,46
2013-06-08;0,23;1,96;27,58;30,21;72,67;;;3,04
2013-06-09;0,23;1,75;20,92;23,46;71,75;;;2,0
2013-06-10;0,22;3,42;25,21;29,92;79,21;;;1,92
2013-06-11;0,3;10,79;54,08;70,25;65,25;;;4,75
2013-06-12;0,3;7,79;50,38;61,92;69,67;;;3,58
2013-06-13;0,31;10,25;55,96;71,33;67,29;;;3,0
2013-06-14;0,23;4,0;30,96;36,92;62,63;;;2,21
2013-06-15;0,37;9,38;56,0;69,88;54,08;;;5,0
2013-06-16;0,31;4,71;39,38;46,0;74,67;;;3,46
2013-06-17;0,25;2,04;23,46;26,21;92,08;;;2,96
2013-06-18;0,2;2,25;25,83;28,71;80,54;;;2,04
2013-06-19;0,23;2,92;21,92;26,0;68,29;;;2,17
2013-06-20;0,38;3,17;24,13;28,33;67,25;;;2,38
2013-06-21;0,34;4,83;33,48;40,35;67,09;;;3,0
2013-06-22;0,23;1,54;16,92;18,75;76,04;;;1,83
2013-06-23;0,32;2,08;23,54;26,21;65,17;;;2,54
2013-06-24;0,28;1,04;9,33;10,46;70,67;;;1,88
2013-06-25;0,22;3,17;22,21;26,54;70,42;;;1,91
2013-06-26;0,24;3,79;27,96;33,29;63,17;;;2,63
2013-06-27;0,21;2,83;23,0;26,83;76,54;;;2,63
2013-06-28;0,2;2,08;26,58;29,29;77,38;;;2,79
2013-06-29;0,22;2,29;22,42;25,33;85,63;;;2,17
2013-06-30;0,35;1,79;22,42;24,96;75,29;;;2,21
2013-07-01;0,66;7,92;34,79;46,46;75,46;;;2,0
2013-07-02;0,2;3,54;27,62;30,33;56,9;;;2,33
2013-07-03;0,2;4,5;29,5;35,88;52,17;;;2,88
2013-07-04;0,2;3,79;24,21;29,75;51,38;;;2,88
2013-07-05;0,24;13,5;40,25;60,63;45,5;;;5,75
2013-07-06;0,23;4,67;36,0;42,79;71,5;;;2,92
2013-07-07;0,27;5,25;50,04;57,58;70,5;;;3,38
2013-07-08;0,32;3,92;49,63;54,88;80,79;;;3,17
2013-07-09;0,36;12,58;61,29;80,46;68,42;;;4,29
2013-07-10;0,21;6,75;36,54;46,42;82,96;;;2,46
2013-07-11;0,29;5,24;50,0;57,38;58,76;;;2,29
2013-07-12;0,21;13,17;53,13;72,83;64,67;;;3,21
2013-07-13;0,2;2,42;23,29;26,71;79,13;;;2,71
2013-07-14;0,2;1,75;22,13;24,17;108,46;;;3,96
2013-07-15;0,24;6,5;39,38;49,08;92,79;;;2,88
2013-07-16;0,2;4,67;33,63;40,63;67,08;;;2,96
2013-07-17;0,22;5,21;38,33;46,04;75,46;;;5,38
2013-07-18;0,25;2,54;27,58;31,29;95,83;;;2,54
2013-07-19;0,27;3,79;34,25;39,71;83,58;;;3,25
2013-07-20;0,29;2,75;28,13;32,04;89,08;;;2,83
2013-07-21;0,27;2,0;22,58;25,67;86,88;;;3,0
2013-07-22;0,48;8,21;49,46;61,71;69,46;;;5,33
2013-07-23;0,37;2,63;30,79;34,58;85,58;;;2,13
2013-07-24;0,32;4,45;32,18;38,64;72,18;;;3,0
2013-07-26;0,43;4,42;33,25;39,25;83,42;;;3,83
2013-07-27;0,33;1,96;15,75;18,67;94,25;;;2,83
2013-07-28;0,45;1,54;19,25;21,33;79,33;;;2,83
2013-07-29;0,65;2,96;20,21;24,38;82,67;;;3,29
2013-07-30;0,44;3,5;26,0;31,33;73,42;;;2,79
2013-07-31;0,28;4,14;35,14;40,95;59,45;;;2,82
2013-08-01;0,5;8,67;37,71;50,67;62,21;;;3,5
2013-08-02;0,54;4,96;28,58;35,83;71,63;;;2,42
2013-08-03;0,4;3,33;32,33;36,96;69,96;;;2,83
2013-08-04;0,31;2,75;24,08;27,96;67,5;;;2,58
2013-08-05;0,57;5,08;;40,08;63,46;;;2,17
2013-08-06;0,5;3,5;23,38;28,46;68,13;;;2,38
2013-08-07;0,58;4,25;26,13;32,04;64,29;;;2,58
2013-08-08;0,5;3,13;18,67;23,38;84,33;;;2,38
2013-08-09;0,54;3,46;19,13;24,04;75,58;;;2,46
2013-08-10;0,68;2,54;17,04;20,58;83,38;;;3,46
2013-08-11;0,47;3,46;21,71;26,5;65,58;;;2,83
2013-08-12;0,46;6,29;28,88;38,17;67,88;;;2,42
2013-08-13;0,4;8,05;27,48;39,43;74,29;;;4,23
2013-08-14;0,37;3,88;18,08;23,83;81,83;;;2,46
2013-08-15;0,22;2,13;12,17;15,25;89,25;;;3,21
2013-08-16;0,25;2,08;12,42;15,29;83,63;;;2,21
2013-08-17;0,3;2,08;18,33;21,38;89,88;;;3,25
2013-08-18;0,25;2,17;16,25;19,21;81,29;;;2,33
2013-08-19;0,31;3,38;21,13;26,21;68,33;;;3,29
2013-08-20;0,29;2,75;11,21;15,0;69,79;;;2,92
2013-08-21;0,33;2,83;18,79;22,96;79,39;;;3,21
2013-08-22;0,36;2,0;12,67;15,67;94,29;;;2,13
2013-08-23;0,38;3,04;20,04;24,42;85,5;;;2,92
2013-08-24;0,36;2,63;15,88;19,58;84,38;;;2,92
2013-08-25;0,46;2,33;10,13;13,25;66,29;;;2,75
2013-08-26;0,36;2,54;19,25;23,21;59,13;;;2,08
2013-08-27;0,33;7,0;23,86;34,68;56,36;;;2,14
2013-08-28;0,43;5,0;31,5;38,54;66,25;;;2,04
2013-08-29;0,39;4,46;35,5;42,08;68,58;;;2,17
2013-08-30;0,37;3,46;28,29;33,33;88,67;;;2,75
2013-08-31;0,54;2,13;16,92;19,88;108,17;;;3,04
2013-09-01;0,6;2,46;18,21;21,67;117,79;;;4,38
2013-09-02;0,61;3,96;33,04;38,83;88,54;;;4,63
2013-09-03;0,64;5,58;28,79;36,96;82,29;;;2,83
2013-09-04;0,46;3,54;28,92;34,0;76,0;;;2,75
2013-09-05;0,41;11,17;41,63;58,5;70,21;;;2,96
2013-09-06;0,58;2,75;20,46;24,17;84,33;;;2,25
2013-09-07;0,47;2,92;20,08;24,21;63,46;;;2,17
2013-09-08;0,25;3,5;20,67;25,5;56,08;;;2,75
2013-09-09;0,52;5,0;26,33;34,08;44,83;;;2,46
2013-09-10;0,6;5,04;27,13;34,42;56,17;;;2,75
2013-09-11;0,45;2,63;14,17;18,0;51,83;;;2,13
2013-09-12;0,4;5,29;38,71;46,5;52,0;;;2,83
2013-09-13;0,3;8,67;40,38;53,25;62,38;;;3,04
2013-09-14;0,39;3,5;25,71;30,92;62,83;;;2,58
2013-09-15;0,36;2,25;15,17;18,29;60,88;;;2,42
2013-09-16;0,41;4,76;30,76;37,71;51,36;;;2,41
2013-09-17;0,37;5,38;25,92;33,96;56,83;;;2,79
2013-09-18;0,41;8,5;30,71;43,5;46,75;;;2,88
2013-09-19;0,5;6,29;26,96;35,88;47,17;;;2,75
2013-09-20;0,49;8,08;34,13;46,08;46,67;;;2,63
2013-09-21;0,43;4,42;27,54;34,17;56,42;;;3,5
2013-09-22;0,37;3,33;26,33;31,04;59,21;;;3,58
2013-09-23;0,48;7,0;32,79;43,17;58,5;;;3,33
2013-09-24;0,68;3,88;24,25;29,63;64,67;;;2,21
2013-09-25;0,55;4,46;24,21;30,58;68,96;;;2,29
2013-09-26;0,39;6,33;31,71;40,96;52,58;;;2,29
2013-09-27;0,69;15,1;45,76;68,14;41,64;;;5,7
2013-09-28;0,5;5,21;32,17;39,88;49,0;;;2,79
2013-09-29;0,42;2,54;10,08;13,88;69,75;;;2,5
2013-09-30;0,71;8,67;39,63;52,75;40,0;;;2,63
2013-10-01;0,63;14,88;51,38;74,04;35,68;;;3,29
2013-10-02;0,55;13,04;44,58;64,13;44,38;;;2,58
2013-10-03;0,3;3,83;17,42;23,17;58,08;;;2,04
2013-10-04;0,4;5,79;26,0;34,58;53,65;;;2,0
2013-10-05;0,54;5,04;18,21;25,5;56,9;;;2,13
2013-10-06;0,47;4,21;15,54;21,83;53,83;;;2,83
2013-10-07;0,3;6,67;23,83;33,75;53,46;;;2,25
2013-10-08;0,32;9,86;32,19;46,9;41,81;;;2,64
2013-10-09;0,38;4,33;34,21;40,5;50,17;;;2,29
2013-10-10;0,41;5,21;34,63;42,08;48,0;;;2,88
2013-10-11;0,43;4,21;32,21;38,08;45,92;;;2,33
2013-10-12;0,56;2,75;23,92;28,0;53,29;;;2,29
2013-10-13;0,5;4,75;31,88;38,71;52,96;;;2,33
2013-10-14;0,45;19,0;48,83;77,71;42,79;;;3,08
2013-10-15;0,46;13,58;41,13;61,58;44,33;;;2,75
2013-10-16;0,53;16,08;46,42;70,75;27,83;;;3,71
2013-10-17;0,4;8,33;42,71;55,13;33,5;;;2,92
2013-10-18;0,54;21,57;43,3;75,87;33,55;;;1,6
2013-10-19;;6,88;33,92;43,92;35,79;;;1,42
2013-10-20;;2,92;28,5;31,79;43,29;;;1,04
2013-10-21;;12,83;35,58;54,79;46,79;;;1,33
2013-10-22;;15,68;38,55;62,18;33,14;;;1,18
2013-10-23;;8,54;26,96;39,54;46,75;;;1,29
2013-10-24;0,39;39,13;54,54;114,21;41,63;;;1,79
2013-10-25;0,32;9,46;32,92;46,96;42,83;;;1,33
2013-10-26;0,23;1,46;18,0;19,58;59,67;;;1,0
2013-10-27;0,36;2,88;17,38;21,17;61,46;;;1,08
2013-10-28;0,46;14,25;48,71;70,08;36,33;;;2,79
2013-10-29;0,61;30,67;46,96;93,42;24,42;;;1,42
2013-10-30;0,89;31,71;47,96;96,04;25,05;;;1,46
2013-10-31;0,73;24,42;48,5;85,29;31,21;;;1,58
2013-11-01;0,38;4,42;29,13;35,33;51,83;;;1,5
2013-11-02;0,38;2,54;23,83;27,0;57,25;;;2,58
2013-11-03;0,3;1,67;19,96;21,63;56,75;;;1,83
2013-11-04;0,24;3,29;16,67;20,67;53,88;;;1,0
2013-11-05;0,37;10,08;21,88;36,42;49,79;;;1,08
2013-11-06;0,42;24,63;41,5;78,75;31,88;;;1,83
2013-11-07;0,51;37,0;56,13;112,17;21,38;;;1,63
2013-11-08;0,34;6,67;24,58;34,46;37,92;;;1,04
2013-11-09;0,39;5,17;26,42;33,67;46,75;;;1,13
2013-11-10;0,31;2,92;13,33;16,79;53,75;;;1,0
2013-11-11;0,55;21,52;47,9;80,52;30,36;;;1,38
2013-11-12;0,67;39,38;64,75;124,63;20,96;;;1,33
2013-11-13;0,44;13,17;44,33;64,04;24,71;;;1,21
2013-11-14;0,46;9,79;29,42;44,08;32,04;;;1,33
2013-11-15;0,63;5,42;29,63;37,67;53,42;;;1,13
2013-11-16;0,4;2,54;16,88;20,5;49,08;;;1,0
2013-11-17;0,28;3,25;21,88;26,67;48,08;;;1,0
2013-11-18;0,2;6,88;37,29;47,5;40,08;;;1,0
2013-11-19;0,36;10,29;29,29;44,54;30,25;;;1,0
2013-11-20;0,62;12,08;30,29;48,54;49,04;;;1,13
2013-11-21;0,46;4,29;12,81;19,0;58,82;;;1,0
2013-11-22;0,53;5,83;19,08;27,79;54,46;;;1,0
2013-11-23;0,56;10,42;29,96;45,67;41,67;;;1,04
2013-11-24;0,48;10,17;25,04;39,96;43,25;;;1,04
2013-11-25;0,48;11,63;31,58;48,92;37,42;;;1,04
2013-11-26;0,43;10,17;33,88;48,96;42,33;;;1,04
2013-11-27;0,34;4,25;25,79;31,88;48,88;;;1,0
2013-11-28;0,48;21,17;45,13;76,83;37,63;;;1,33
2013-11-29;0,4;11,67;44,17;61,42;32,71;;;1,54
2013-11-30;0,3;5,75;31,25;39,54;36,0;;;1,0
2013-12-01;0,23;3,25;22,13;26,83;51,21;;;1,04
2013-12-02;0,31;7,83;26,67;38,21;39,0;;;1,0
2013-12-03;0,4;21,75;57,88;90,88;33,38;;;1,29
2013-12-04;0,43;39,79;61,13;121,92;25,42;;;1,54
2013-12-05;0,28;7,71;32,25;43,63;37,58;;;1,17
2013-12-06;0,2;2,33;14,08;17,38;49,46;;;1,0
2013-12-07;0,38;28,58;49,0;92,46;25,63;;;1,46
2013-12-08;0,3;15,96;41,21;65,38;32,25;;;1,17
2013-12-09;0,37;23,19;51,38;86,67;29,36;;;1,65
2013-12-10;0,58;70,92;77,5;185,46;22,17;;;2,08
2013-12-11;0,45;20,96;68,21;100,17;26,38;;;1,21
2013-12-12;0,5;56,58;70,04;156,29;33,21;;;1,88
2013-12-13;0,44;35,46;55,42;109,17;19,33;;;1,42
2013-12-14;0,47;43,54;65,75;132,17;18,92;;;1,71
2013-12-15;0,26;10,25;34,75;49,83;45,5;;;1,13
2013-12-16;0,23;6,71;42,5;52,33;46,46;;;1,0
2013-12-17;0,34;24,18;68,55;105,32;24,74;;;1,36
2013-12-18;0,42;34,46;61,0;113,42;27,0;;;1,33
2013-12-19;0,36;34,67;55,88;108,54;23,92;;;1,46
2013-12-20;0,39;49,5;53,75;129,21;11,0;;;1,33
2013-12-21;0,39;30,13;49,38;95,04;21,54;;;1,08
2013-12-22;0,5;25,96;55,58;94,83;19,17;;;2,13
2013-12-23;0,46;29,67;56,04;100,96;23,75;;;1,75
2013-12-24;0,27;17,71;45,0;71,71;35,25;;;1,25
2013-12-25;0,2;4,79;20,17;27,17;56,42;;;1,08
2013-12-26;0,25;2,96;5,08;9,54;71,5;;;1,0
2013-12-27;0,33;28,71;46,38;90,04;30,83;;;1,08
2013-12-28;0,25;17,5;33,13;59,54;38,79;;;1,04
2013-12-29;0,3;5,96;17,5;26,46;53,38;;;1,0
2013-12-30;0,33;7,83;26,46;38,17;45,42;;;1,0
2013-12-31;0,38;22,33;45,04;78,67;33,79;;;1,38
2014-01-01;0,27;10,46;35,25;50,92;35,46;;;1,67
2014-01-02;0,33;42,88;64,79;129,83;17,29;;;2,88
2014-01-03;0,25;13,46;37,5;57,79;32,67;;;1,5
2014-01-04;0,23;13,88;37,46;58,42;29,92;;;1,08
2014-01-05;0,24;3,42;8,92;14,04;67,33;;;1,0
2014-01-06;0,24;9,13;21,75;35,54;47,13;;;1,13
2014-01-07;0,47;44,38;60,63;127,88;15,63;;;1,92
2014-01-08;0,48;51,82;75,95;154,73;7,82;;;2,05
2014-01-09;0,47;72,21;70,21;180,17;18,92;;;2,04
2014-01-10;0,4;18,13;68,79;96,08;16,54;;;1,21
2014-01-11;0,27;7,0;46,79;57,42;40,04;;;1,0
2014-01-12;0,3;9,67;30,54;45,04;34,5;;;1,08
2014-01-13;0,28;11,33;28,58;45,79;37,33;;;1,29
2014-01-14;0,38;8,5;27,5;40,13;45,33;;;1,04
2014-01-15;0,38;17,42;42,88;69,17;32,21;;;1,21
2014-01-16;0,42;32,21;55,33;104,21;18,79;;;1,29
2014-01-17;0,31;14,21;39,46;60,96;42,67;;;1,08
2014-01-18;0,21;8,33;42,54;54,83;33,92;;;1,08
2014-01-19;0,22;7,71;26,58;38,13;44,58;;;1,0
2014-01-20;0,25;3,78;14,32;19,41;58,0;;;1,0
2014-01-21;0,41;10,46;37,46;52,92;44,96;;;1,33
2014-01-22;0,48;33,25;55,29;105,67;23,63;;;1,58
2014-01-23;0,31;13,75;35,5;55,92;34,0;;;1,21
2014-01-24;0,2;3,67;19,08;24,13;58,54;;;1,04
2014-01-25;0,25;11,33;45,67;62,42;28,38;;;1,21
2014-01-26;0,26;9,0;23,5;36,54;48,04;;;1,17
2014-01-27;0,25;2,29;9,83;12,63;66,08;;;1,08
2014-01-28;0,33;4,04;21,29;26,96;60,21;;;1,17
2014-01-29;0,29;5,75;33,0;41,25;47,0;;;1,83
2014-01-30;0,24;7,04;25,83;35,88;44,25;;;1,04
2014-01-31;0,41;20,41;41,0;71,55;39,68;;;1,18
2014-02-01;0,4;29,46;51,5;95,83;28,67;;;1,33
2014-02-02;0,31;1,83;11,46;13,5;63,75;;;1,0
2014-02-03;0,34;15,75;42,33;65,71;40,17;;;1,67
2014-02-04;0,28;8,5;38,17;50,38;45,67;;;1,38
2014-02-05;0,25;4,88;32,75;39,83;55,29;;;1,25
2014-02-06;0,28;8,88;39,92;53,0;51,25;;;1,5
2014-02-07;0,25;4,83;28,29;35,25;54,92;;;1,21
2014-02-08;0,23;2,83;23,75;27,46;55,92;;;1,17
2014-02-09;0,22;1,92;19,29;21,83;62,17;;;1,17
2014-02-10;0,2;4,25;22,21;28,17;53,63;;;1,04
2014-02-11;0,23;3,38;14,42;19,08;66,88;;;1,0
2014-02-12;0,31;9,29;29,38;43,0;48,22;;;1,27
2014-02-13;0,27;19,38;23,54;52,17;49,17;;;1,38
2014-02-14;0,31;27,08;42,96;84,0;37,33;;;1,71
2014-02-15;0,23;27,92;37,17;79,38;27,13;;;3,38
2014-02-16;0,2;8,75;11,88;24,21;55,13;;;1,33
2014-02-17;0,4;34,42;41,38;93,79;27,46;;;1,71
2014-02-18;0,28;10,71;25,46;41,58;46,5;;;1,08
2014-02-19;0,33;19,05;31,18;59,95;38,5;;;1,29
2014-02-20;0,33;17,29;40,0;65,92;40,42;;;1,5
2014-02-21;0,29;9,92;32,75;47,5;39,58;;;1,42
2014-02-22;0,27;8,63;29,04;41,63;51,13;;;1,25
2014-02-23;0,28;10,79;41,92;57,79;45,13;;;1,5
2014-02-24;0,3;14,83;50,5;72,5;42,67;;;1,63
2014-02-25;0,28;6,75;46,67;56,54;46,04;;;1,42
2014-02-26;0,3;3,58;20,5;25,13;65,29;;;1,08
2014-02-27;0,36;6,54;26,96;36,04;50,17;;;1,38
2014-02-28;0,37;3,9;17,71;22,95;55,32;;;1,33
2014-03-01;0,3;1,83;9,17;10,96;66,33;;;1,08
2014-03-02;0,2;1,88;15,33;17,54;57,33;;;1,54
2014-03-03;0,23;2,71;12,42;15,88;68,83;;;1,21
2014-03-04;0,23;2,08;5,75;8,42;75,92;;;1,04
2014-03-05;0,29;10,71;38,38;54,21;44,38;;;2,42
2014-03-06;0,28;8,54;43,67;56,08;40,38;;;2,13
2014-03-07;0,61;5,92;22,23;30,31;63,08;;;2,83
2014-03-08;0,77;;;;51,5;;;3,29
2014-03-09;0,56;;;;87,57;;;1,63
2014-03-10;0,76;13,78;75,33;96,0;54,9;;;2,0
2014-03-11;0,47;7,83;53,79;65,42;63,13;;;2,17
2014-03-12;0,4;3,29;35,14;40,05;77,96;;;1,4
2014-03-13;0,3;3,29;35,29;39,83;76,13;;;1,71
2014-03-14;0,44;22,21;74,5;108,0;48,21;;;2,92
2014-03-15;0,38;15,21;63,88;86,67;55,29;;;2,54
2014-03-16;0,25;9,58;29,13;43,54;72,5;;;1,42
2014-03-17;0,42;23,79;68,29;104,5;41,58;;;2,04
2014-03-18;0,43;38,83;74,42;133,42;48,79;;;4,21
2014-03-19;0,25;5,63;44,96;53,13;57,83;;;2,13
2014-03-20;0,25;5,5;54,96;62,92;53,17;;;2,46
2014-03-21;0,22;5,63;39,33;47,46;65,08;;;1,17
2014-03-22;0,2;3,67;25,25;30,38;78,63;;;1,5
2014-03-23;0,27;1,58;9,33;11,5;75,29;;;1,25
2014-03-24;0,32;4,0;18,38;24,04;69,42;;;1,58
2014-03-25;0,22;2,63;10,46;14,08;72,75;;;1,0
2014-03-26;0,26;4,54;28,08;35,0;61,0;;;1,13
2014-03-27;0,29;6,52;37,43;47,0;51,74;;;1,1
2014-03-28;0,23;7,71;35,04;46,63;64,83;;;1,71
2014-03-29;0,2;1,29;11,92;13,5;95,42;;;1,08
2014-03-30;0,2;1,32;17,14;18,82;81,5;;;1,0
2014-03-31;0,22;4,67;34,08;41,04;61,21;;;1,0
2014-04-01;0,31;8,92;41,79;55,04;49,17;;;1,25
2014-04-02;0,26;2,75;35,5;39,38;67,08;;;1,0
2014-04-03;0,25;2,83;33,54;37,33;62,79;;;1,0
2014-04-04;0,25;3,78;14,17;19,83;67,5;;;1,0
2014-04-05;0,26;5,33;37,54;45,21;55,75;;;1,79
2014-04-06;0,33;4,67;32,42;38,96;53,83;;;1,58
2014-04-07;0,35;18,29;42,63;70,08;49,79;;;1,67
2014-04-08;0,24;6,13;39,04;47,75;52,29;;;1,63
2014-04-09;0,31;16,79;46,54;72,17;47,25;;;2,08
2014-04-10;0,28;6,71;54,29;64,14;46,46;;;2,31
2014-04-11;0,25;11,83;53,92;71,63;53,29;;;2,88
2014-04-12;0,2;3,54;34,21;39,38;63,54;;;1,42
2014-04-13;0,26;5,83;37,0;45,5;55,29;;;1,5
2014-04-14;0,37;13,75;51,71;72,38;57,29;;;2,0
2014-04-15;0,37;6,38;54,42;63,63;62,58;;;4,92
2014-04-16;0,37;6,46;34,54;44,0;80,29;;;3,0
2014-04-17;0,3;2,96;21,04;25,13;90,46;;;1,67
2014-04-18;0,25;3,38;34,5;39,71;65,54;;;1,83
2014-04-19;0,22;2,25;20,08;23,33;86,71;;;1,79
2014-04-20;0,2;2,33;15,71;18,75;87,83;;;1,04
2014-04-21;0,2;2,46;18,0;21,38;78,09;;;1,0
2014-04-22;0,23;6,46;31,88;41,58;56,75;;;1,38
2014-04-23;0,26;6,63;38,75;48,71;47,71;;;1,54
2014-04-24;0,37;22,86;46,67;81,1;53,78;;;3,33
2014-04-25;0,29;4,13;22,29;28,04;66,92;;;1,63
2014-04-26;0,21;2,46;16,71;20,21;74,04;;;1,33
2014-04-27;0,28;1,96;10,17;12,83;84,71;;;1,5
2014-04-28;0,29;4,33;20,42;26,63;80,92;;;1,92
2014-04-29;0,23;6,0;28,54;37,46;67,13;;;1,79
2014-04-30;0,21;4,38;25,54;31,79;62,63;;;1,79
